669	The air is tricking a performing cyclist	The cyclist is performing a trick in the air	NEUTRAL	2.4	A_neutral_B	B_contradicts_A	A male doing a bicycle trick in midair.	A male doing a bicycle trick in midair.	FLICKR	FLICKR	TEST A:tricking,B:trick,B:in,
677	A dog, which is black, and a white one are ignoring each other in the street	A dog, which is black, and a white one are staring at each other in the street	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	A black dog and a white dog with brown spots are staring at each other in the street.	A black dog and a white dog with brown spots are staring at each other in the street.	FLICKR	FLICKR	TEST A:ignoring,B:staring,B:at,
680	Two dogs of different breeds are looking at each other across a street	There are no dogs of different breeds looking at each other across a street	CONTRADICTION	3.9	A_contradicts_B	B_contradicts_A	Two dogs of different breeds looking at each other on the road.	Two dogs of different breeds looking at each other on the road.	FLICKR	FLICKR	TRAIN A:Two,B:There,B:no,
693	A dog which is furry and black is in a back yard and is carrying a basket in its mouth	There is no dog which is furry and black in a back yard carrying a basket in its mouth.	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	A furry black dog in a back yard carrying a basket in its mouth.	A furry black dog in a back yard carrying a basket in its mouth.	FLICKR	FLICKR	TRAIN A:mouth,B:There,B:no,B:mouth.,
718	A few men in a competition are running outside	A few men are running competitions outside	NEUTRAL	3.9	A_neutral_B	B_neutral_A	Two men running outside in a competition.	Two men running outside in a competition.	FLICKR	FLICKR	TRIAL A:in,A:competition,B:competitions,
726	The subject is being studied by a man with a camera	A man with a camera is studying the subject	ENTAILMENT	4.9	A_entails_B	B_entails_A	A man with a camera studies his work.	A man with a camera studies his work.	FLICKR	FLICKR	TEST A:being,A:studied,A:by,B:studying,
728	A man with a camera is studying the subject	The study subject is a camera man	NEUTRAL	3.6	A_neutral_B	B_neutral_A	A man with a camera studies his work.	A man with a camera studies his work.	FLICKR	FLICKR	TRAIN A:with,A:studying,B:study,
729	The man with the dyed purple hat is operating a camera that makes videos	The man in the purple hat is operating a camera that makes videos	ENTAILMENT	4.9	A_entails_B	B_entails_A	The man in the purple hat is operating a video camera.	The man in the purple hat is operating a video camera.	FLICKR	FLICKR	TRAIN A:with,A:dyed,B:in,
739	The bride is leaving the groom after the wedding	The bride and the groom are leaving after the wedding	NEUTRAL	3.2	A_neutral_B	B_neutral_A	A man and bride walk down the aisle	A man and bride walk down the aisle	FLICKR	FLICKR	TEST A:is,B:and,B:are,
742	A married couple is walking down the aisle	The priest is walking down the aisle to marry a couple	NEUTRAL	2.9	A_neutral_B	B_neutral_A	A bride and groom leaving after the wedding.	A bride and groom leaving after the wedding.	FLICKR	FLICKR	TEST A:married,B:priest,B:to,B:marry,
751	A classroom is full of students	A classroom is empty	CONTRADICTION	2.3	A_contradicts_B	B_contradicts_A	A class full of students.	A class full of students.	FLICKR	FLICKR	TEST A:full,A:of,A:students,B:empty,
773	A woman and a dog are standing near a tree stump	A woman and a dog are sitting on a tree stump	NEUTRAL	3.5	A_neutral_B	B_neutral_A	A woman and a dog sit on a tree stump.	A woman and a dog sit on a tree stump.	FLICKR	FLICKR	TEST A:standing,A:near,B:sitting,B:on,
774	A woman, who is old, is near a dog that has a white coat	A woman, who is old, is near a white dog	ENTAILMENT	4.4	A_entails_B	B_entails_A	An old woman with a white dog	An old woman with a white dog	FLICKR	FLICKR	TRAIN A:that,A:has,A:coat,
775	A woman, who is old, is near a white dog	A woman, who is old, is far from a white dog	NEUTRAL	3.6	A_contradicts_B	B_neutral_A	An old woman with a white dog	An old woman with a white dog	FLICKR	FLICKR	TEST A:near,B:far,B:from,
784	The dog is biting some droplets of water	The dog is snapping at some droplets of water	ENTAILMENT	4.5	A_entails_B	B_neutral_A	German Shepard standing up snapping at droplets of water	German Shepard standing up snapping at droplets of water	FLICKR	FLICKR	TRAIN A:biting,B:snapping,B:at,
806	A girl from Asia, in front of a brick window, doesn't look surprised	A girl from Asia, in front of a brick window, looks surprised	CONTRADICTION	3.2	A_contradicts_B	B_contradicts_A	girl wearing radio t-shirt has open mouth	girl wearing radio t-shirt has open mouth	FLICKR	FLICKR	TEST A:doesn't,A:look,B:looks,
808	A girl is wearing a t-shirt and has her mouth open.	A girl has a t-shirt and is keeping her mouth open	ENTAILMENT	4.6	A_entails_B	B_entails_A	an asian girl looking surprised in front of a brick window	an asian girl looking surprised in front of a brick window	FLICKR	FLICKR	TEST A:wearing,A:open.,B:keeping,B:open,
816	A group of people is equipped with protective gear	A group of people is equipped with gear used for protection	ENTAILMENT	5	A_entails_B	B_entails_A	A group of people in protective gear.	A group of people in protective gear.	FLICKR	FLICKR	TRIAL A:protective,B:used,B:for,B:protection,
818	A person in biking gear is standing steadily in front of some mountains 	A person in the gear used for biking is standing steadily in front of the mountains	ENTAILMENT	4.8	A_entails_B	B_entails_A	A person in bike riding gear standing with mountains in the background.	A person in bike riding gear standing with mountains in the background.	FLICKR	FLICKR	TEST A:some,B:used,B:for,B:the,
828	The football is between the feet of a boy who is lying on the grass	The football isn't between the feet of a boy who is lying in the grass	CONTRADICTION	3.1	A_contradicts_B	B_contradicts_A	A boy laying on the grass face down with a football at his feet.	A boy laying on the grass face down with a football at his feet.	FLICKR	FLICKR	TEST A:on,B:isn't,B:in,
843	A woman with pigtails is climbing a rock wall	A woman with a ponytail is climbing a wall of rock	NEUTRAL	4.2	A_neutral_B	B_neutral_A	a woman with a ponytail climbing a rockwall	a woman with a ponytail climbing a rockwall	FLICKR	FLICKR	TEST A:pigtails,B:ponytail,B:of,
866	Many people are skating in an ice park	A lot of people are in an ice skating park	NEUTRAL	3.9	A_neutral_B	B_neutral_A	An outdoor ice skating rink full of people.	An outdoor ice skating rink full of people.	FLICKR	FLICKR	TRAIN A:Many,B:lot,B:of,
868	An ice skating rink placed outdoors is empty	An ice skating rink placed outdoors is full of people	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	An ice skating park in winter, with many people.	An ice skating park in winter, with many people.	FLICKR	FLICKR	TRAIN A:empty,B:full,B:of,B:people,
877	A girl in a uniform, which is blue, is quickly raising her arm	A girl in a uniform, which is blue, is raising her arm.	ENTAILMENT	4.5	A_entails_B	B_neutral_A	A girl in a blue uniform raises her arm.	A girl in a blue uniform raises her arm.	FLICKR	FLICKR	TEST A:quickly,A:arm,B:arm.,
878	A girl in a uniform, which is blue, is lowering her arm	A girl in a uniform, which is blue, is raising her arm.	NEUTRAL	3.4	A_contradicts_B	B_neutral_A	A girl in a blue uniform raises her arm.	A girl in a blue uniform raises her arm.	FLICKR	FLICKR	TRAIN A:lowering,A:arm,B:raising,B:arm.,
924	The girl in the red shirt is blowing a bubble 	The girl in a dyed red shirt isn't blowing a bubble	CONTRADICTION	2.4	A_contradicts_B	B_contradicts_A	girl in red shirt blowing a bubble	girl in red shirt blowing a bubble	FLICKR	FLICKR	TEST A:is,B:dyed,B:isn't,
927	The young girl is blowing a bubble that is huge	The young girl is blowing a bubble that is very small	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	The young girl blows a huge bubble.	The young girl blows a huge bubble.	FLICKR	FLICKR	TRAIN A:huge,B:very,B:small,
948	Two toddlers are sleeping in a wagon, which is really small	Two toddlers are eating corndogs in a wagon, which is really small	NEUTRAL	3.4	A_contradicts_B	B_neutral_A	Two toddlers are eating corndogs in a small wagon or bin.	Two toddlers are eating corndogs in a small wagon or bin.	FLICKR	FLICKR	TRAIN A:sleeping,B:eating,B:corndogs,
951	Two young kids are eating corndogs	Two young kids are fasting	CONTRADICTION	2.8	A_contradicts_B	B_contradicts_A	two young children eat corndogs.	two young children eat corndogs.	FLICKR	FLICKR	TEST A:eating,A:corndogs,B:fasting,
952	Two young kids are playing with a man eating corndogs	Two young kids are eating corndogs	NEUTRAL	3.9	A_neutral_B	B_neutral_A	two young children eat corndogs.	two young children eat corndogs.	FLICKR	FLICKR	TEST A:playing,A:with,A:man,
963	A man in a pose is being amusedly watched by another man	A man doing a pose is being watched by another man	ENTAILMENT	4.6	A_entails_B	B_neutral_A	a man watching another man DOA kissing pose	a man watching another man DOA kissing pose	FLICKR	FLICKR	TRAIN A:in,A:amusedly,B:doing,
964	A man doing a pose is being watched by another man	There is no man in a pose being watched by another man	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	a man watching another man DOA kissing pose	a man watching another man DOA kissing pose	FLICKR	FLICKR	TEST A:doing,B:There,B:no,B:in,
975	A horse is tossing the cowboy wearing pants of blue and red color	The cowboy is tossing the blue and red pants towards the horse	NEUTRAL	2.9	A_neutral_B	B_neutral_A	Cowboy in blue and red pants getting bucked off a horse.	Cowboy in blue and red pants getting bucked off a horse.	FLICKR	FLICKR	TRAIN A:wearing,A:of,A:color,B:towards,
977	A man is falling off a horse on a track and is laid in the wild	A man is getting on a horse on a track laid in the wild	ENTAILMENT	3.8	A_entails_B	B_contradicts_A	A man falls off his horse on a racetrack.	A man falls off his horse on a racetrack.	FLICKR	FLICKR	TEST A:falling,A:off,A:and,B:getting,
987	An adult is in the amphitheater and is talking to a boy	There is no adult in the amphitheater talking to a boy	CONTRADICTION	4.3	A_contradicts_B	B_contradicts_A	A man in an ampetheater talking to a boy.	A man in an ampetheater talking to a boy.	FLICKR	FLICKR	TRIAL A:and,B:There,B:no,
1001	A boy is standing in front of the building painted blue, in the space reserved for handicapped people	A boy is standing in front of the blue building in the space reserved for handicapped people	ENTAILMENT	4.8	A_entails_B	B_entails_A	An African American boy stands in front of a blue building in the handicapped space.	An African American boy stands in front of a blue building in the handicapped space.	FLICKR	FLICKR	TEST A:painted,A:blue,,B:blue,
1009	The Jockeys are racing horses on the field, which is completely green	The Jockeys are slowing down their horses on the field, which is completely green	NEUTRAL	4.2	A_neutral_B	B_contradicts_A	Jockeys are racing their horses on the green field.	Jockeys are racing their horses on the green field.	FLICKR	FLICKR	TRAIN A:racing,B:slowing,B:down,B:their,
1033	A person who is practicing snowboarding falls from the air	A person who is practicing snowboarding jumps into the air	NEUTRAL	3.5	A_neutral_B	B_neutral_A	a snowboarder jumps into the air.	a snowboarder jumps into the air.	FLICKR	FLICKR	TRAIN A:falls,A:from,B:jumps,B:into,
1045	A dog is near a ball colored in red, which is in the air	A dog is near the red ball in the air	ENTAILMENT	4.9	A_entails_B	B_entails_A	A dog and a red ball in the air.	A dog and a red ball in the air.	FLICKR	FLICKR	TRAIN A:colored,A:red,,A:which,B:red,
1046	A dog is near the red ball in the air	A dog is far from the red ball in the air	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	A dog and a red ball in the air.	A dog and a red ball in the air.	FLICKR	FLICKR	TRAIN A:near,B:far,B:from,
1047	A dog is jumping in the air to catch a red ball	A dog is near the red ball in the air	NEUTRAL	4.2	A_neutral_B	B_neutral_A	A dog and a red ball in the air.	A dog and a red ball in the air.	FLICKR	FLICKR	TRAIN A:jumping,A:to,A:catch,B:near,
1060	A motorbike rider is jumping over a person on a sandy track	The person is riding a motorbike on a sandy track	NEUTRAL	3.7	A_neutral_B	B_neutral_A	A person riding the number 157 dirt bike on a sandy track.	A person riding the number 157 dirt bike on a sandy track.	FLICKR	FLICKR	TEST A:rider,A:jumping,A:over,B:riding,
1097	A man is opening a package that contains headphones	A man who is wearing headphones is opening a package 	NEUTRAL	2.9	A_neutral_B	B_neutral_A	A man is opening a package containing headphones.	A man is opening a package containing headphones.	SEMEVAL	SEMEVAL	TRAIN A:that,A:contains,B:who,B:wearing,
1107	A man is opening a package that contains headphones	A man is opening a package that doesn't contain headphones	CONTRADICTION	3.4	A_contradicts_B	B_contradicts_A	A man is opening a package containing headphones.	A man is opening a package containing headphones.	SEMEVAL	SEMEVAL	TEST A:contains,B:doesn't,B:contain,
1134	The fish is following the turtle	A sea turtle is hunting for fish	NEUTRAL	3.2	A_neutral_B	B_neutral_A	A sea turtle is hunting for fish.	The turtle followed the fish.	SEMEVAL	SEMEVAL	TEST A:following,B:sea,B:hunting,B:for,
1138	A sea turtle is hunting for fish	The turtle is following the fish	NEUTRAL	3.8	A_neutral_B	B_neutral_A	A sea turtle is hunting for fish.	The turtle followed the fish.	SEMEVAL	SEMEVAL	TEST A:sea,A:hunting,A:for,B:following,
1139	A man is driving a car	The car is being driven by a man	ENTAILMENT	5	A_entails_B	B_entails_A	A man is driving a car.	A man is driving a car.	SEMEVAL	SEMEVAL	TEST A:driving,B:being,B:driven,B:by,
1152	A man is playing a piano at a concert	A man is playing a guitar	NEUTRAL	2.8	A_neutral_B	B_neutral_A	A man is playing a guitar.	A man is playing a piano.	SEMEVAL	SEMEVAL	TEST A:piano,A:at,A:concert,B:guitar,
