341	A boy next to some buckets of rags is not holding an object.	A boy next to some buckets of rags is not holding an object.	E
342	A boy of young age is playing in the park with his mother.	A boy of young age is playing in the park with his mother.	E
343	A boy on a hill covered in snow is wearing a red jacket and a black hat and is sliding on his knees.	A boy on a hill covered in snow is wearing a red jacket and a black hat and is sliding on his knees.	E
344	A boy on a red and black slide is wearing a jacket and a hat and has knees which are covered in snow.	A boy on a red and black slide is wearing a jacket and a hat and has knees which are covered in snow.	E
345	A boy under an umbrella is being held by his father who is wearing a blue coat.	A boy under an umbrella is being held by his father who is wearing a blue coat.	E
346	A boy under an umbrella is being held by his father who is wearing a coat dyed in blue.	A boy under an umbrella is being held by his father who is wearing a coat dyed in blue.	E
347	A boy under an umbrella is being let go by his father who is wearing a blue coat.	A boy under an umbrella is being let go by his father who is wearing a blue coat.	E
348	A boy wearing a striped shirt is running barefoot on the sandy hill.	A boy wearing a striped shirt is running barefoot on the sandy hill.	E
349	A boy wearing red shorts is jumping into a paddling pool.	A boy wearing red shorts is jumping into a paddling pool.	E
350	A boy, who is little, is sitting in a green tunnel with a smile on his face.	A boy, who is little, is sitting in a green tunnel with a smile on his face.	E
351	A boy, who is wearing a blue coat, is being held by his father under an umbrella.	A boy, who is wearing a blue coat, is being held by his father under an umbrella.	E
352	A boy, who is young, is jumping in the air with his knees bent and arms spread.	A boy, who is young, is jumping in the air with his knees bent and arms spread.	E
353	A boy, who is young, is playing a wind instrument.	A boy, who is young, is playing a wind instrument.	E
354	A boy, who looks young and is wearing a red swimsuit, is jumping into a blue kiddies pool.	A boy, who looks young and is wearing a red swimsuit, is jumping into a blue kiddies pool.	E
355	A bride in a white dress is running.	A bride in a white dress is running.	E
356	A bride with a black veil is looking down.	A bride with a black veil is looking down.	E
357	A bride with a white dress is looking down.	A bride with a white dress is looking down.	E
358	A bride with a white veil is looking down.	A bride with a white veil is looking down.	E
359	A brown and black dog is looking upwards.	A brown and black dog is looking upwards.	E
360	A brown and black dog is pointing the nose downwards.	A brown and black dog is pointing the nose downwards.	E
361	A brown and black dog is pointing the nose upwards.	A brown and black dog is pointing the nose upwards.	E
362	A brown and black dog is resting in the leaves.	A brown and black dog is resting in the leaves.	E
363	A brown and black dog is running through the leaves.	A brown and black dog is running through the leaves.	E
364	A brown and white animal is jumping on the sidewalk.	A brown and white animal is jumping on the sidewalk.	E
365	A brown and white cat is jumping on the sidewalk.	A brown and white cat is jumping on the sidewalk.	E
366	A brown and white cat is playing on the grass.	A brown and white cat is playing on the grass.	E
367	A brown and white cat with a brown and black bandanna is running very fast.	A brown and white cat with a brown and black bandanna is running very fast.	E
368	A brown and white coat is floating across shallow water near a trotting dog.	A brown and white coat is floating across shallow water near a trotting dog.	E
369	A brown and white dog is biting a dirty tennis ball in a dirt field.	A brown and white dog is biting a dirty tennis ball in a dirt field.	E
370	A brown and white dog is catching a dirty golf ball in a dirt field.	A brown and white dog is catching a dirty golf ball in a dirt field.	E
371	A brown and white dog is catching a dirty tennis ball in a dirt field.	A brown and white dog is catching a dirty tennis ball in a dirt field.	E
372	A brown and white dog is holding a baseball in its mouth.	A brown and white dog is holding a baseball in its mouth.	E
373	A brown and white dog is jumping in the air with a tennis ball in its mouth.	A brown and white dog is jumping in the air with a tennis ball in its mouth.	E
374	A brown and white dog is jumping on the sidewalk.	A brown and white dog is jumping on the sidewalk.	E
375	A brown and white dog is jumping over a red, yellow and white barrier.	A brown and white dog is jumping over a red, yellow and white barrier.	E
376	A brown and white dog is jumping over a red, yellow and white hurdle.	A brown and white dog is jumping over a red, yellow and white hurdle.	E
377	A brown and white dog is leaping in the air with a tennis ball in its mouth.	A brown and white dog is leaping in the air with a tennis ball in its mouth.	E
378	A brown and white dog is moving through the wild grass.	A brown and white dog is moving through the wild grass.	E
379	A brown and white dog is not running through the river.	A brown and white dog is not running through the river.	E
380	A brown and white dog is passing under a red, yellow and white hurdle.	A brown and white dog is passing under a red, yellow and white hurdle.	E
381	A brown and white dog is playing on the grass.	A brown and white dog is playing on the grass.	E
382	A brown and white dog is playing on the lawn.	A brown and white dog is playing on the lawn.	E
383	A brown and white dog is putting the baseball in its mouth down.	A brown and white dog is putting the baseball in its mouth down.	E
384	A brown and white dog is resting in the grass.	A brown and white dog is resting in the grass.	E
385	A brown and white dog is resting on the ground with a tennis ball in its mouth.	A brown and white dog is resting on the ground with a tennis ball in its mouth.	E
386	A brown and white dog is running through the river.	A brown and white dog is running through the river.	E
387	A brown and white dog is running through the tall grass.	A brown and white dog is running through the tall grass.	E
388	A brown and white dog is running through the water.	A brown and white dog is running through the water.	E
389	A brown and white dog with a brown and black bandanna is quickly running.	A brown and white dog with a brown and black bandanna is quickly running.	E
390	A brown and white dog with a brown and black bandanna is running very fast.	A brown and white dog with a brown and black bandanna is running very fast.	E
391	A brown dog and a black dog are far from the grass.	A brown dog and a black dog are far from the grass.	E
392	A brown dog and a black dog are frolicking in the sand.	A brown dog and a black dog are frolicking in the sand.	E
393	A brown dog and a black dog are in the grass.	A brown dog and a black dog are in the grass.	E
394	A brown dog and a black dog are playing in the sand.	A brown dog and a black dog are playing in the sand.	E
395	A brown dog and a gray dog are playing in the snow.	A brown dog and a gray dog are playing in the snow.	E
396	A brown dog and a grey dog are fighting in the snow.	A brown dog and a grey dog are fighting in the snow.	E
397	A brown dog and a red dog are frolicking on the beach.	A brown dog and a red dog are frolicking on the beach.	E
398	A brown dog and a red dog are sitting sadly on the beach.	A brown dog and a red dog are sitting sadly on the beach.	E
399	A brown dog is attacking another animal in front of the man in pants.	A brown dog is attacking another animal in front of the man in pants.	E
400	A brown dog is attacking another animal in front of the tall man in pants.	A brown dog is attacking another animal in front of the tall man in pants.	E
