pair_ID,sentence_A,sentence_B,entailment_label,relatedness_score,entailment_AB,entailment_BA,sentence_A_original,sentence_B_original,sentence_A_dataset,sentence_B_dataset,SemEval_set	[sentence_A, sentence_B]
1611,The man isn't cautiously feeding a mouse to the snake,The man is cautiously feeding a mouse to the snake,CONTRADICTION,2.7,A_contradicts_B,B_contradicts_A,The man is feeding a mouse to the snake.,The man is feeding a mouse to the snake.,SEMEVAL,SEMEVAL,TEST	[isn't, is]
1621,The man isn't playing the piano,The man is playing a piano,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,A man is playing a keyboard.,A man is playing a keyboard.,SEMEVAL,SEMEVAL,TRAIN	[isn't, is]
1641,The girl is recklessly jumping onto a car,The girl isn't jumping onto the car recklessly,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,A girl is jumping onto a car.,A girl is jumping onto a car.,SEMEVAL,SEMEVAL,TRAIN	[is, isn't]
1657,The potato is being peeled by a woman,The potato isn't being peeled by a woman,CONTRADICTION,3.2,A_contradicts_B,B_contradicts_A,A woman peels a potato.,A woman peels a potato.,SEMEVAL,SEMEVAL,TRAIN	[is, isn't]
1668,The guitar is being played by the man,The guitar is being played by nobody,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,The man is playing the guitar.,The man is playing the guitar.,SEMEVAL,SEMEVAL,TRAIN	[man, nobody]
1681,There is no man pouring some oil on the tomatoes,The man is pouring some oil on the tomatoes,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,The man poured oil on the cut tomatoes.,The man poured oil on the cut tomatoes.,SEMEVAL,SEMEVAL,TEST	[There, no]
1691,There is no milk being drunk by a cat,The milk is being drunk by a cat,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,A cat is drinking milk.,A cat is drinking milk.,SEMEVAL,SEMEVAL,TRAIN	[There, no]
1704,A man is emptying a container made of plastic,A man is filling a container made of plastic,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,A man is emptying a plastic container.,A man is emptying a plastic container.,SEMEVAL,SEMEVAL,TEST	[emptying, filling]
1713,A man is slicing an onion,There is no man slicing an onion,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,A man cuts an onion.,A man cuts an onion.,SEMEVAL,SEMEVAL,TEST	[There, no]
1716,No onion is being cut by a man,An onion is being cut by a man,CONTRADICTION,3.1,A_contradicts_B,B_contradicts_A,A man is cutting an onion.,A man is cutting an onion.,SEMEVAL,SEMEVAL,TRAIN	[No]
1724,A man is recklessly riding a horse,There is no man recklessly riding a horse,CONTRADICTION,4.1,A_contradicts_B,B_contradicts_A,A man is riding on a horse.,A man is riding on a horse.,SEMEVAL,SEMEVAL,TRAIN	[There, no]
1726,The elephant is being ridden by the woman,The elephant isn't being ridden by the woman,CONTRADICTION,2.9,A_contradicts_B,B_contradicts_A,A woman is riding an elephant.,A woman is riding an elephant.,SEMEVAL,SEMEVAL,TEST	[is, isn't]
1744,A man is pushing the buttons of a microwave,There is no man is pushing the buttons of a microwave,CONTRADICTION,3.1,A_contradicts_B,B_contradicts_A,A man is pressing microwave buttons.,A man is pressing microwave buttons.,SEMEVAL,SEMEVAL,TEST	[There, no]
1747,One man is turning on the microwave,One man is turning off the microwave,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,A man turns on the microwave.,A man turns on the microwave.,SEMEVAL,SEMEVAL,TRAIN	[on, off]
1766,The boy isn't playing the piano happily,A boy is happily playing the piano,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,A boy is playing the piano.,A boy is playing the piano.,SEMEVAL,SEMEVAL,TRAIN	[isn't, is]
1769,A piano is being played by a man,A piano isn't being played by a man,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,A man is playing a piano.,A man is playing a piano.,SEMEVAL,SEMEVAL,TEST	[is, isn't]
1790,There is no lion pacing tiredly in a pen,A lion is pacing tiredly in a pen,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,A lion is pacing in a pen.,A lion is pacing in a pen.,SEMEVAL,SEMEVAL,TEST	[There, no]
1803,A flute is being played by a man,A flute isn't being played by a man,CONTRADICTION,4.3,A_contradicts_B,B_contradicts_A,A man is playing a flute.,A man is playing a flute.,SEMEVAL,SEMEVAL,TEST	[is, isn't]
1805,There is no man playing the guitar loudly,A man is playing the guitar loudly,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,A man playing the guitar.,A man playing the guitar.,SEMEVAL,SEMEVAL,TEST	[There, no]
1817,There is no cook slicing some bell peppers,A cook is slicing some bell peppers,CONTRADICTION,4.15,A_contradicts_B,B_contradicts_A,The cook is slicing bell peppers.,The cook is slicing bell peppers.,SEMEVAL,SEMEVAL,TEST	[There, no]
1830,Tofu is being sliced by a woman,Tofu isn't being sliced by a woman,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,A woman is slicing tofu.,A woman is slicing tofu.,SEMEVAL,SEMEVAL,TRAIN	[is, isn't]
1863,A parrot is speaking,There is no parrot speaking,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,A parrot is talking into a microphone.,A parrot is talking into a microphone.,SEMEVAL,SEMEVAL,TEST	[There, no]
1876,The food on the trays isn't being eaten by the kittens,The food on the trays is being eaten by the kittens,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,Kittens are eating food on trays.,Kittens are eating food on trays.,SEMEVAL,SEMEVAL,TRAIN	[isn't, is]
1886,A person is singing and playing the guitar,There is no person singing and playing the guitar,CONTRADICTION,4.1,A_contradicts_B,B_contradicts_A,A man is playing a guitar.,A man is playing a guitar.,SEMEVAL,SEMEVAL,TRAIN	[There, no]
1913,The man is driving a car,The man isn't driving a car,CONTRADICTION,4.2,A_contradicts_B,B_contradicts_A,A man is driving a car.,A man is driving a car.,SEMEVAL,SEMEVAL,TEST	[is, isn't]
1926,The woman isn't pouring oil into a skillet,The woman is pouring oil into a skillet,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,A woman is putting oil into a skillet.,A woman is putting oil into a skillet.,SEMEVAL,SEMEVAL,TEST	[isn't, is]
1936,There is no baby being put into a trash can by a woman,The baby is being put into a trash can by a woman,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,A woman is putting a baby into a trash can.,A woman is putting a baby into a trash can.,SEMEVAL,SEMEVAL,TRAIN	[There, no]
1945,The kitten isn't eagerly drinking some milk from the bowl,The kitten is eagerly drinking some milk from the bowl,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,A kitten is drinking milk from a bowl.,A kitten is drinking milk from a bowl.,SEMEVAL,SEMEVAL,TEST	[isn't, is]
1954,The band is singing ,The band isn't singing,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,A band is singing.,A band is singing.,SEMEVAL,SEMEVAL,TRAIN	[is, isn't]
1965,A person is playing a guitar and singing,Nobody is playing the guitar and singing,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,A man is playing on a guitar and singing.,A man is playing on a guitar and singing.,SEMEVAL,SEMEVAL,TEST	[person, Nobody]
1989,A girl is playing the guitar,A girl is not playing the guitar,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,The girl is playing the guitar.,The girl is playing the guitar.,SEMEVAL,SEMEVAL,TRAIN	[not]
1992,The man is intensely playing the guitar,The man isn't intensely playing the guitar,CONTRADICTION,2.9,A_contradicts_B,B_contradicts_A,The man is playing the guitar.,The man is playing the guitar.,SEMEVAL,SEMEVAL,TRAIN	[is, isn't]
2015,The man isn't doing a magic trick,The man is doing a magic trick,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,A man is showing magic.,A man is showing magic.,SEMEVAL,SEMEVAL,TRAIN	[isn't, is]
2031,The person isn't practicing the guitar,The person is practicing the guitar,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,A man is playing guitar.,A man is playing guitar.,SEMEVAL,SEMEVAL,TEST	[isn't, is]
2041,The boy is playing in the mud,The boy isn't playing in the mud,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,A boy is playing in the mud.,A boy is playing in the mud.,SEMEVAL,SEMEVAL,TRAIN	[is, isn't]
2044,There is no cat playing with a device,A cat is playing with a device,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,A cat is playing with an antenna.,A cat is playing with an antenna.,SEMEVAL,SEMEVAL,TEST	[There, no]
2057,A lady is cutting up some meat,There is no lady cutting up some meat,CONTRADICTION,3.1,A_contradicts_B,B_contradicts_A,A woman is cutting up some meat.,A woman is cutting up some meat.,SEMEVAL,SEMEVAL,TEST	[There, no]
2065,A boy in his teens isn't talking to a girl with a webcam,A boy in his teens is talking to a girl with a webcam,CONTRADICTION,3.1,A_contradicts_B,B_contradicts_A,A teenager talks to a girl over a webcam.,A teenager talks to a girl over a webcam.,SEMEVAL,SEMEVAL,TEST	[isn't, is]
2079,A woman is beating two eggs in a bowl and using a whisk made of wire,There is no woman beating two eggs in a bowl and using a whisk made of wire,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,A woman is beating two eggs in a bowl using a wire whisk.,A woman is beating two eggs in a bowl using a wire whisk.,SEMEVAL,SEMEVAL,TRAIN	[There, no]
2089,The man is denying an interview,The man is granting an interview,CONTRADICTION,3.2,A_contradicts_B,B_contradicts_A,A man is giving an interview.,A man is giving an interview.,SEMEVAL,SEMEVAL,TRIAL	[denying, granting]
2092,There is no white car being driven by the man,A white car is being driven by the man,CONTRADICTION,3.5,A_contradicts_B,B_contradicts_A,The man is driving a white car.,The man is driving a white car.,SEMEVAL,SEMEVAL,TRAIN	[There, no]
2102,There is no rope being climbed by a man,A rope is being climbed by a man,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,A man is climbing a rope.,A man is climbing a rope.,SEMEVAL,SEMEVAL,TRAIN	[There, no]
2115,The cat is licking milk from a saucer,The cat isn't licking milk from a saucer,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,A cat is licking from a saucer of milk.,A cat is licking from a saucer of milk.,SEMEVAL,SEMEVAL,TRAIN	[is, isn't]
2118,There is no cat hungrily drinking milk,The cat is hungrily drinking milk,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,The cat is drinking milk.,The cat is drinking milk.,SEMEVAL,SEMEVAL,TRAIN	[There, no]
2128,There is no baby playing with a dog,A baby is playing with a dog ,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,a baby is playing with a dog,a baby is playing with a dog,SEMEVAL,SEMEVAL,TEST	[There, no]
2137,There is no woman peeling a potato,A woman is peeling a potato,CONTRADICTION,2.8,A_contradicts_B,B_contradicts_A,a woman is peeling potato,a woman is peeling potato,SEMEVAL,SEMEVAL,TEST	[There, no]
2140,The man is not slicing potatoes,The man is slicing potatoes,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,a man is slicing potatoes,a man is slicing potatoes,SEMEVAL,SEMEVAL,TEST	[not]
2165,A woman is using a sewing machine,There is no woman using a sewing machine,CONTRADICTION,4.1,A_contradicts_B,B_contradicts_A,a woman is using a sewing machine,a woman is using a sewing machine,SEMEVAL,SEMEVAL,TRAIN	[There, no]
2172,A woman is cracking an egg into a bowl,There is no woman cracking an egg into a bowl,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,a woman is cracking an egg into a bowl,a woman is cracking an egg into a bowl,SEMEVAL,SEMEVAL,TRAIN	[There, no]
2175,The woman is cracking two eggs into a glass bowl,The woman is not cracking two eggs into a glass bowl,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,a woman cracks two eggs into a glass bowl,a woman cracks two eggs into a glass bowl,SEMEVAL,SEMEVAL,TRAIN	[not]
2185,People are not playing cricket,People are playing cricket,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,people are playing cricket,people are playing cricket,SEMEVAL,SEMEVAL,TEST	[not]
2195,A man is sprinkling seasoning on several sliced and buttered loaves of bread,There is no man sprinkling seasoning on several sliced and buttered loaves of bread,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,a man is sprinkling seasoning on several split and buttered loaves of bread,a man is sprinkling seasoning on several split and buttered loaves of bread,SEMEVAL,SEMEVAL,TRAIN	[There, no]
2219,The man is being knocked off of a horse,The man is not knocked off of a horse,CONTRADICTION,3.8,A_contradicts_B,B_contradicts_A,a man gets knocked off of a horse,a man gets knocked off of a horse,SEMEVAL,SEMEVAL,TEST	[being, not]
2227,There is no woman tapping her fingers,A woman is tapping her fingers,CONTRADICTION,3,A_contradicts_B,B_contradicts_A,a woman is tapping her fingers,a woman is tapping her fingers,SEMEVAL,SEMEVAL,TEST	[There, no]
2238,The dog is not knocking the boy into the water,The dog is knocking a boy into the water,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a dog knocks a boy into the water twice,a dog knocks a boy into the water twice,SEMEVAL,SEMEVAL,TRAIN	[not]
2247,There is no man eating a bowl of cereal,A man is eating a bowl of cereal,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,a man is eating a bowl of cereal,a man is eating a bowl of cereal,SEMEVAL,SEMEVAL,TRAIN	[There, no]
2249,The man is eating cereal,There is no man eating cereal,CONTRADICTION,3.9,A_contradicts_B,B_contradicts_A,the man is eating cereal,the man is eating cereal,SEMEVAL,SEMEVAL,TEST	[There, no]
2265,There is no woman adding spices to some meat,A woman is adding spices to some meat,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,a woman is adding spices on a meat,a woman is adding spices on a meat,SEMEVAL,SEMEVAL,TEST	[There, no]
2267,The woman is adding sugar to the meat,The woman is not adding sugar to the meat,CONTRADICTION,3.6,A_contradicts_B,B_contradicts_A,woman is adding sugar to meat,woman is adding sugar to meat,SEMEVAL,SEMEVAL,TEST	[not]
2283,A cat is playing with a watermelon,There is no cat playing with a watermelon,CONTRADICTION,4.2,A_contradicts_B,B_contradicts_A,a cat is playing with a watermelon,a cat is playing with a watermelon,SEMEVAL,SEMEVAL,TEST	[There, no]
2285,The cat is playing with a watermelon,The cat isn't playing with a watermelon,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,the cat played with a watermelon,the cat played with a watermelon,SEMEVAL,SEMEVAL,TEST	[is, isn't]
2287,A cat is playing with a watermelon,The cat isn't playing with a watermelon,CONTRADICTION,3.7,A_contradicts_B,B_contradicts_A,a cat is playing with a watermelon,the cat played with a watermelon,SEMEVAL,SEMEVAL,TRAIN	[is, isn't]
2289,The cat is playing with a watermelon,There is no cat playing with a watermelon,CONTRADICTION,3.4,A_contradicts_B,B_contradicts_A,the cat played with a watermelon,a cat is playing with a watermelon,SEMEVAL,SEMEVAL,TRAIN	[There, no]
2292,There is no boy playing a guitar,A boy is playing a guitar,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,a boy is playing a guitar,a boy is playing a guitar,SEMEVAL,SEMEVAL,TEST	[There, no]
2303,The woman is waterskiing,The woman is not waterskiing,CONTRADICTION,4.1,A_contradicts_B,B_contradicts_A,the woman is waterskiing,the woman is waterskiing,SEMEVAL,SEMEVAL,TRAIN	[not]
2313,The man is hammering a nail with a camera,The man is not hammering a nail with a camera,CONTRADICTION,3,A_contradicts_B,B_contradicts_A,the man is using a camera to hammer a nail,the man is using a camera to hammer a nail,SEMEVAL,SEMEVAL,TEST	[not]
2326,A person is cutting an onion,There is no person cutting an onion,CONTRADICTION,3.3,A_contradicts_B,B_contradicts_A,a person is cutting an onion,a person is cutting an onion,SEMEVAL,SEMEVAL,TEST	[There, no]
2329,There is no person cutting an onion,A person is cutting an onion,CONTRADICTION,4,A_contradicts_B,B_contradicts_A,a person cuts an onion,a person is cutting an onion,SEMEVAL,SEMEVAL,TRAIN	[There, no]
