pair_ID	sentence_A	sentence_B	entailment_label	relatedness_score	entailment_AB	entailment_BA	sentence_A_original	sentence_B_original	sentence_A_dataset	sentence_B_dataset	SemEval_set	A:sentence_A,B:sentence_B,
1129	The turtle is following the red fish	The turtle is following the fish	ENTAILMENT	4.6	A_entails_B	B_neutral_A	The turtle followed the fish.	The turtle followed the fish.	SEMEVAL	SEMEVAL	TRAIN	A:red,
1130	The turtle is following the fish	The turtle isn't following the fish	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	The turtle followed the fish.	The turtle followed the fish.	SEMEVAL	SEMEVAL	TEST	A:is,B:isn't,
1131	The turtle is following the fish	The fish is following the turtle	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	The turtle followed the fish.	The turtle followed the fish.	SEMEVAL	SEMEVAL	TEST	
1140	There is no man driving the car	A man is driving a car	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	A man is driving a car.	A man is driving a car.	SEMEVAL	SEMEVAL	TEST	A:There,A:no,
1141	A woman is dipping a prawn in batter	A woman is dipping a shrimp in batter	ENTAILMENT	4.4	A_entails_B	B_entails_A	A woman dips a shrimp in batter.	A woman dips a shrimp in batter.	SEMEVAL	SEMEVAL	TEST	A:prawn,B:shrimp,
1142	There is no woman dipping a shrimp in batter	A woman is dipping a shrimp in batter	CONTRADICTION	4.1	A_contradicts_B	B_contradicts_A	A woman dips a shrimp in batter.	A woman dips a shrimp in batter.	SEMEVAL	SEMEVAL	TEST	A:There,A:no,
1148	A man is playing a guitar under a windows	A man is playing a guitar	ENTAILMENT	4.5	A_entails_B	B_neutral_A	A man is playing a guitar.	A man is playing a guitar.	SEMEVAL	SEMEVAL	TEST	A:under,A:windows,
1149	There is no man playing a guitar	A man is playing a guitar	CONTRADICTION	2.8	A_contradicts_B	B_contradicts_A	A man is playing a guitar.	A man is playing a guitar.	SEMEVAL	SEMEVAL	TRAIN	A:There,A:no,
1150	A man is playing a piano at a concert	A man is playing a piano	ENTAILMENT	4.5	A_entails_B	B_neutral_A	A man is playing a piano.	A man is playing a piano.	SEMEVAL	SEMEVAL	TEST	A:at,A:concert,
1151	A man is playing a piano	There is no man playing a piano	CONTRADICTION	3.9	A_contradicts_B	B_contradicts_A	A man is playing a piano.	A man is playing a piano.	SEMEVAL	SEMEVAL	TEST	B:There,B:no,
1157	A woman is adding ingredients to a big bowl	A woman is adding ingredients to a bowl	ENTAILMENT	4.6	A_entails_B	B_neutral_A	A woman is adding ingredients to a bowl.	A woman is adding ingredients to a bowl.	SEMEVAL	SEMEVAL	TRAIN	A:big,
1159	A woman is cracking some eggs into a bowl	A woman is cracking some eggs into a container	ENTAILMENT	4.6	A_entails_B	B_neutral_A	A woman is cracking three eggs into a bowl.	A woman is cracking three eggs into a bowl.	SEMEVAL	SEMEVAL	TEST	A:bowl,B:container,
1167	There is no woman slicing a carrot	A woman is slicing a carrot	CONTRADICTION	4.1	A_contradicts_B	B_contradicts_A	A woman is slicing carrot.	A woman is slicing carrot.	SEMEVAL	SEMEVAL	TRAIN	A:There,A:no,
1169	There is no woman slicing a potato	A woman is slicing a potato	CONTRADICTION	3.9	A_contradicts_B	B_contradicts_A	A woman is slicing a potato.	A woman is slicing a potato.	SEMEVAL	SEMEVAL	TRAIN	A:There,A:no,
1176	A woman is not boiling shrimps	A woman is boiling shrimps	CONTRADICTION	3.185	A_contradicts_B	B_contradicts_A	A woman is boiling shrimp.	A woman is boiling shrimp.	SEMEVAL	SEMEVAL	TEST	A:not,
1178	A woman is combing her hair	There is no woman combing her hair	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	A woman is combing her hair.	A woman is combing her hair.	SEMEVAL	SEMEVAL	TRIAL	B:There,B:no,
1184	A man and a woman are hiking through a wooded area	A man and a woman are walking through a wooded area	ENTAILMENT	4.5	A_entails_B	B_entails_A	A man and woman are walking arm in arm through a wooded area.	A man and woman are walking arm in arm through a wooded area.	SEMEVAL	SEMEVAL	TRAIN	A:hiking,B:walking,
1194	A man is speaking on a podium	There is no man speaking on a podium	CONTRADICTION	3	A_contradicts_B	B_contradicts_A	A man is speaking at a podium.	A man is speaking at a podium.	SEMEVAL	SEMEVAL	TRAIN	B:There,B:no,
1197	A man is speaking on a stage	There is no man speaking on a stage	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	A man is speaking on a stage.	A man is speaking on a stage.	SEMEVAL	SEMEVAL	TEST	B:There,B:no,
1207	A woman is not talking on a telephone	A woman is talking on a telephone	CONTRADICTION	3.5	A_contradicts_B	B_contradicts_A	A woman is talking on a telephone.	A woman is talking on a telephone.	SEMEVAL	SEMEVAL	TRAIN	A:not,
1208	Two frightened boys are talking on the phone	Two boys are talking on the phone	ENTAILMENT	4.4	A_entails_B	B_neutral_A	Two boys are talking on the phone.	Two boys are talking on the phone.	SEMEVAL	SEMEVAL	TEST	A:frightened,
1209	Two boys are talking on the phone	Two boys are not talking on the phone	CONTRADICTION	4.3	A_contradicts_B	B_contradicts_A	Two boys are talking on the phone.	Two boys are talking on the phone.	SEMEVAL	SEMEVAL	TEST	B:not,
1216	There is no monkey wading through a marsh	A monkey is wading through a marsh	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	A monkey is wading across a marsh.	A monkey is wading across a marsh.	SEMEVAL	SEMEVAL	TEST	A:There,A:no,
1224	A man is slicing a bun	A man is cutting a bun	ENTAILMENT	4.8	A_entails_B	B_entails_A	A man is slicing a bun.	A man is slicing a bun.	SEMEVAL	SEMEVAL	TEST	A:slicing,B:cutting,
1225	A man is slicing a bun	There is no man slicing a bun	CONTRADICTION	3.5	A_contradicts_B	B_contradicts_A	A man is slicing a bun.	A man is slicing a bun.	SEMEVAL	SEMEVAL	TEST	B:There,B:no,
1226	A man is slicing a red tomato	A man is slicing a tomato	ENTAILMENT	4.5	A_entails_B	B_neutral_A	A man is slicing a tomato.	A man is slicing a tomato.	SEMEVAL	SEMEVAL	TEST	A:red,
1227	A man is slicing a tomato	There is no man slicing a tomato	CONTRADICTION	3.3	A_contradicts_B	B_contradicts_A	A man is slicing a tomato.	A man is slicing a tomato.	SEMEVAL	SEMEVAL	TRAIN	B:There,B:no,
1243	A woman is peeling a potato	There is no woman peeling a potato	CONTRADICTION	3.4	A_contradicts_B	B_contradicts_A	A woman is peeling a potato.	A woman is peeling a potato.	SEMEVAL	SEMEVAL	TEST	B:There,B:no,
1245	A woman is slicing a tomato	There is no woman slicing a tomato	CONTRADICTION	3.065	A_contradicts_B	B_contradicts_A	A woman is slicing a tomato.	A woman is slicing a tomato.	SEMEVAL	SEMEVAL	TEST	B:There,B:no,
1251	A woman is amalgamating eggs	A woman is mixing eggs	ENTAILMENT	4.5	A_entails_B	B_entails_A	A woman is mixing eggs.	A woman is mixing eggs.	SEMEVAL	SEMEVAL	TRAIN	A:amalgamating,B:mixing,
1252	There is no woman mixing eggs	A woman is mixing eggs	CONTRADICTION	3.1	A_contradicts_B	B_contradicts_A	A woman is mixing eggs.	A woman is mixing eggs.	SEMEVAL	SEMEVAL	TEST	A:There,A:no,
1253	The hungry woman is eating	The woman is eating	ENTAILMENT	4.3	A_entails_B	B_neutral_A	The woman is eating.	The woman is eating.	SEMEVAL	SEMEVAL	TEST	A:hungry,
1260	A band is performing on a stage	A band is playing on a stage	ENTAILMENT	4.9	A_entails_B	B_entails_A	A band is performing on a stage.	A band is performing on a stage.	SEMEVAL	SEMEVAL	TEST	A:performing,B:playing,
1261	A band is not performing on a stage	A band is performing on a stage	CONTRADICTION	4.6	A_contradicts_B	B_contradicts_A	A band is performing on a stage.	A band is performing on a stage.	SEMEVAL	SEMEVAL	TEST	A:not,
1262	A band is performing onstage	A band is playing onstage	ENTAILMENT	4.9	A_entails_B	B_entails_A	A band is playing onstage.	A band is playing onstage.	SEMEVAL	SEMEVAL	TEST	A:performing,B:playing,
1270	There is no man mixing	A man is mixing	CONTRADICTION	3.7	A_contradicts_B	B_contradicts_A	A man is mixing.	A man is mixing.	SEMEVAL	SEMEVAL	TRAIN	A:There,A:no,
1272	A man is mowing a lawn	A man is not mowing a lawn	CONTRADICTION	4.4	A_contradicts_B	B_contradicts_A	A man is mowing a lawn.	A man is mowing a lawn.	SEMEVAL	SEMEVAL	TEST	B:not,
1279	A man is sitting	A man is dancing	CONTRADICTION	2.7	A_contradicts_B	B_contradicts_A	A man is dancing.	A man is dancing.	SEMEVAL	SEMEVAL	TEST	A:sitting,B:dancing,
1281	There is no man walking outside	A man is walking outside	CONTRADICTION	4.6	A_contradicts_B	B_contradicts_A	A man is walking outside.	A man is walking outside.	SEMEVAL	SEMEVAL	TEST	A:There,A:no,
1287	A black cat is swinging on a fan	A cat is swinging on a fan	ENTAILMENT	4.5	A_entails_B	B_neutral_A	A cat is swinging on a fan.	A cat is swinging on a fan.	SEMEVAL	SEMEVAL	TRAIN	A:black,
1288	There is no cat swinging on a fan	A cat is swinging on a fan	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	A cat is swinging on a fan.	A cat is swinging on a fan.	SEMEVAL	SEMEVAL	TEST	A:There,A:no,
1297	A man is playing flute	There is no man playing flute	CONTRADICTION	3.5	A_contradicts_B	B_contradicts_A	A man is playing flute.	A man is playing flute.	SEMEVAL	SEMEVAL	TRAIN	B:There,B:no,
1300	There is no man playing soccer	A man is playing soccer	CONTRADICTION	4.8	A_contradicts_B	B_contradicts_A	A man is playing soccer.	A man is playing soccer.	SEMEVAL	SEMEVAL	TEST	A:There,A:no,
1309	A man is frying a tortilla	A man is frying food	ENTAILMENT	4.5	A_entails_B	B_neutral_A	A man is frying a tortilla.	A man is frying a tortilla.	SEMEVAL	SEMEVAL	TEST	A:tortilla,B:food,
1310	There is no man frying a tortilla	A man is frying a tortilla	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	A man is frying a tortilla.	A man is frying a tortilla.	SEMEVAL	SEMEVAL	TEST	A:There,A:no,
1312	A person is performing a card trick	Nobody is performing a card trick	CONTRADICTION	3.1	A_contradicts_B	B_contradicts_A	A person is performing a card trick.	A person is performing a card trick.	SEMEVAL	SEMEVAL	TEST	A:person,B:Nobody,
1331	The young lady is measuring the ankle of another woman	The lady is measuring the ankle of another woman	ENTAILMENT	4.7	A_entails_B	B_neutral_A	The lady measured the other woman's ankle.	The lady measured the other woman's ankle.	SEMEVAL	SEMEVAL	TEST	A:young,
1332	The lady isn't measuring the ankle of another woman	The lady is measuring the ankle of another woman	CONTRADICTION	3	A_contradicts_B	B_contradicts_A	The lady measured the other woman's ankle.	The lady measured the other woman's ankle.	SEMEVAL	SEMEVAL	TEST	A:isn't,B:is,
1341	There is no man making a phone call	A man is making a phone call	CONTRADICTION	3.4	A_contradicts_B	B_contradicts_A	A man is making a phone call.	A man is making a phone call.	SEMEVAL	SEMEVAL	TRAIN	A:There,A:no,
1348	A man is making a call on a cell phone	A man is making a phone call	ENTAILMENT	4.8	A_entails_B	B_neutral_A	A man is making a phone call.	A man makes a call on a cell phone.	SEMEVAL	SEMEVAL	TEST	A:on,A:cell,
1350	There is no dog rolling from side to side	A dog is rolling from side to side	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	A dog is rolling from side to side.	A dog is rolling from side to side.	SEMEVAL	SEMEVAL	TRAIN	A:There,A:no,
1351	A cute puppy is repeatedly rolling from side to side on its back	A puppy is repeatedly rolling from side to side on its back	ENTAILMENT	4.4	A_entails_B	B_neutral_A	A puppy is repeatedly rolling from side to side while on its back.	A puppy is repeatedly rolling from side to side while on its back.	SEMEVAL	SEMEVAL	TEST	A:cute,
1367	A man is playing a keyboard in a park	A man is playing a keyboard	ENTAILMENT	4.1	A_entails_B	B_neutral_A	A man plays a keyboard.	A man plays a keyboard.	SEMEVAL	SEMEVAL	TEST	A:in,A:park,
1369	A pianist is playing the keyboard	A person is playing the keyboard	ENTAILMENT	4.2	A_entails_B	B_neutral_A	A person is playing the keyboard.	A person is playing the keyboard.	SEMEVAL	SEMEVAL	TEST	A:pianist,B:person,
1370	A person is not playing the keyboard	A person is playing the keyboard	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	A person is playing the keyboard.	A person is playing the keyboard.	SEMEVAL	SEMEVAL	TEST	A:not,
1375	A man is playing a keyboard	A person is playing the keyboard	ENTAILMENT	4.6	A_entails_B	B_neutral_A	A man plays a keyboard.	A person is playing the keyboard.	SEMEVAL	SEMEVAL	TEST	A:man,B:person,
1377	A man is rinsing a large steak	A man is not rinsing a large steak	CONTRADICTION	3.4	A_contradicts_B	B_contradicts_A	A man is rinsing a large steak.	A man is rinsing a large steak.	SEMEVAL	SEMEVAL	TEST	B:not,
1379	Nobody is rinsing a steak with water	A person is rinsing a steak with water	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	A person is rinsing a steak off with water.	A person is rinsing a steak off with water.	SEMEVAL	SEMEVAL	TRAIN	A:Nobody,B:person,
1385	A person is chopping a red onion	A person is chopping an onion	ENTAILMENT	4.6	A_entails_B	B_neutral_A	A person is chopping an onion.	A person is chopping an onion.	SEMEVAL	SEMEVAL	TRAIN	A:red,
1386	A person is not chopping an onion	A person is chopping an onion	CONTRADICTION	4.4	A_contradicts_B	B_contradicts_A	A person is chopping an onion.	A person is chopping an onion.	SEMEVAL	SEMEVAL	TRAIN	A:not,
1387	A person is riding an old motorcycle	A person is riding a motorcycle	ENTAILMENT	4.4	A_entails_B	B_neutral_A	A person is riding a motorcyle.	A person is riding a motorcyle.	SEMEVAL	SEMEVAL	TRAIN	A:old,
1394	A sad man is crying	A man is crying	ENTAILMENT	4.4	A_entails_B	B_neutral_A	A man is crying.	A man is crying.	SEMEVAL	SEMEVAL	TEST	A:sad,
1397	There is no man screaming	A man is screaming	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	A man is screaming.	A man is screaming.	SEMEVAL	SEMEVAL	TEST	A:There,A:no,
1404	A man is chopping butter into a small container	A man is chopping butter into a container	ENTAILMENT	4.8	A_entails_B	B_neutral_A	A man is chopping butter into a container.	A man is chopping butter into a container.	SEMEVAL	SEMEVAL	TRAIN	A:small,
1406	A woman is not cutting shrimps	A woman is cutting shrimps	CONTRADICTION	3.5	A_contradicts_B	B_contradicts_A	A woman is cutting shrimps.	A woman is cutting shrimps.	SEMEVAL	SEMEVAL	TEST	A:not,
1414	Some men are sawing	Men are sawing	ENTAILMENT	4.8	A_entails_B	B_entails_A	Some men are sawing.	Some men are sawing.	SEMEVAL	SEMEVAL	TRAIN	A:men,B:Men,
1415	Some men are sawing	There are no men sawing	CONTRADICTION	3.9	A_contradicts_B	B_contradicts_A	Some men are sawing.	Some men are sawing.	SEMEVAL	SEMEVAL	TRAIN	B:There,B:no,
1416	Men are sawing logs	Men are sawing	ENTAILMENT	4.3	A_entails_B	B_neutral_A	Men are sawing logs.	Some men are sawing.	SEMEVAL	SEMEVAL	TEST	A:logs,
1423	A woman is chopping a red onion	A woman is chopping an onion	ENTAILMENT	4.5	A_entails_B	B_neutral_A	A woman is chopping an onion.	A woman is chopping an onion.	SEMEVAL	SEMEVAL	TEST	A:red,
