pair_ID,sentence_A,sentence_B,entailment_label,relatedness_score,entailment_AB,entailment_BA,sentence_A_original,sentence_B_original,sentence_A_dataset,sentence_B_dataset,SemEval_set	[sentence_A, sentence_B]
7104,A small girl is riding in a toy car,The small girl is riding in the toy car,ENTAILMENT,4.9,A_entails_B,B_entails_A,small girl riding in play car,small girl riding in play car,FLICKR,FLICKR,TRAIN	[]
7115,A little boy in clothes dyed in red is jumping into the air,A little boy in red clothes is jumping into the air,ENTAILMENT,4.6,A_entails_B,B_entails_A,a little boy wearing red jumps into the air,a little boy wearing red jumps into the air,FLICKR,FLICKR,TEST	[dyed]
7122,The black dog is playing with the brown dog on the sand,A black dog is playing with a brown dog on the sand,ENTAILMENT,4.8,A_entails_B,B_entails_A,a black dog plays with a brown dog on the sand,a black dog plays with a brown dog on the sand,FLICKR,FLICKR,TEST	[]
7153,A black dog is walking through some tall grass,The black dog is walking through the tall grass,ENTAILMENT,4.9,A_entails_B,B_entails_A,the black dog is walking through the tall grass,the black dog is walking through the tall grass,FLICKR,FLICKR,TRAIN	[some]
7165,A dog is standing with its two front paws on a rock in a field,The dog is standing with its two front paws on a rock in the field,ENTAILMENT,5,A_entails_B,B_entails_A,a dog with its two front paws on a rock in a field,a dog with its two front paws on a rock in a field,FLICKR,FLICKR,TRAIN	[]
7173,A young child with hair of black color is taking a picture with a camera,A young child with black hair is taking a picture with a camera,ENTAILMENT,4.9,A_entails_B,B_entails_A,a young child with black hair is taking a picture with a canon camera,a young child with black hair is taking a picture with a canon camera,FLICKR,FLICKR,TEST	[of, color]
7184,Two boys who look small dressed in tuxedos are sitting on a red carpeted floor,Two small boys dressed in tuxedos are sitting on a red carpeted floor,ENTAILMENT,4.8,A_entails_B,B_entails_A,two small boys dressed in tuxedos sitting on a red carpeted floor,two small boys dressed in tuxedos sitting on a red carpeted floor,FLICKR,FLICKR,TEST	[who, look]
7195,The man is standing on the sidewalk,A man is standing on a sidewalk,ENTAILMENT,5,A_entails_B,B_entails_A,a man is standing on a sidewalk in the background with a blurry image of another man in the foreground,a man is standing on a sidewalk in the background with a blurry image of another man in the foreground,FLICKR,FLICKR,TEST	[]
7202,A dog with a blanket dyed in blue is running through the grass,A dog with a blue blanket is running through the grass,ENTAILMENT,4.7,A_entails_B,B_entails_A,a dog with a blue blanket runs through the grass,a dog with a blue blanket runs through the grass,FLICKR,FLICKR,TEST	[dyed, in]
7222,The person with the green shirt is jumping high over the grass,A person with a green shirt is jumping high over the grass,ENTAILMENT,4.9,A_entails_B,B_entails_A,a person with a green shirt jumps high over the grass,a person with a green shirt jumps high over the grass,FLICKR,FLICKR,TRAIN	[]
7225,A young boy is jumping in the air with his knees bent and arms spread,A boy who is young is jumping in the air with his knees bent and arms spread,ENTAILMENT,4.9,A_entails_B,B_entails_A,young boy jumping in the air with his knees bent and arms spread,young boy jumping in the air with his knees bent and arms spread,FLICKR,FLICKR,TEST	[who]
7236,A brown and white dog is leaping in the air with a tennis ball in its mouth,A brown and white dog is jumping in the air with a tennis ball in its mouth,ENTAILMENT,5,A_entails_B,B_entails_A,a brown and white dog is jumping in the air with a tennis ball in its mouth,a brown and white dog is jumping in the air with a tennis ball in its mouth,FLICKR,FLICKR,TEST	[leaping, jumping]
7244,A woman in a shirt dyed in black is sitting next to a fluorescent green bag,A woman in a black shirt is sitting next to a fluorescent green bag,ENTAILMENT,4.9,A_entails_B,B_entails_A,a woman in a black shirt is sitting next to a florescent green bag,a woman in a black shirt is sitting next to a florescent green bag,FLICKR,FLICKR,TEST	[dyed]
7255,One man is doing a wheelie on the mountain bike,The man is doing a wheelie on a mountain bike,ENTAILMENT,4.7,A_entails_B,B_entails_A,a man is doing a wheelie on a mountain bike,a man is doing a wheelie on a mountain bike,FLICKR,FLICKR,TEST	[One]
7259,A man is riding on a bicycle with one wheel only,A man on a bicycle is riding on one wheel only,ENTAILMENT,4.8,A_entails_B,B_entails_A,man on a bicycle riding on only one wheel,man on a bicycle riding on only one wheel,FLICKR,FLICKR,TEST	[with]
7266,A duck with brown feathers and a green head is flapping its wings in the water,A brown duck with a green head is flapping its wings in the water,ENTAILMENT,4.7,A_entails_B,B_entails_A,a brown duck with a green head flaps its wings in the water,a brown duck with a green head flaps its wings in the water,FLICKR,FLICKR,TEST	[feathers, and]
7275,The dog with the brown coat is playing outdoors,The brown dog is playing outdoors,ENTAILMENT,4.8,A_entails_B,B_entails_A,the brown dog is playing outdoors,the brown dog is playing outdoors,FLICKR,FLICKR,TEST	[with, coat]
7277,A furry brown dog is running through the grassy area,The furry brown dog is running through the grassy area,ENTAILMENT,5,A_entails_B,B_entails_A,the furry brown dog is running through the grassy area,the furry brown dog is running through the grassy area,FLICKR,FLICKR,TRAIN	[]
7284,A woman in a fur hat and fur coat is standing outside a building,A lady in a fur hat and fur coat is standing outside a building,ENTAILMENT,4.8,A_entails_B,B_entails_A,a woman in a fur hat and fur coat stands outside a building,a woman in a fur hat and fur coat stands outside a building,FLICKR,FLICKR,TEST	[woman, lady]
7295,A young child is running down a gravel road that is covered with dead leaves,A young child is running down a road made of gravel that is covered with dead leaves,ENTAILMENT,4.8,A_entails_B,B_entails_A,a young child runs down a gravel road covered with dead leaves,a young child runs down a gravel road covered with dead leaves,FLICKR,FLICKR,TEST	[made, of]
7297,One young child is running outside over some fallen leaves,A young child is running outside over the fallen leaves,ENTAILMENT,4.6,A_entails_B,B_entails_A,a young child runs outside amidst fall leaves,a young child runs outside amidst fall leaves,FLICKR,FLICKR,TEST	[One, some]
7337,One man is climbing a rock wall and another man is holding a rope,One man is climbing a wall made of rock and another man is holding a rope,ENTAILMENT,4.9,A_entails_B,B_entails_A,one man is climbing a rock wall while another man below holds a rope,one man is climbing a rock wall while another man below holds a rope,FLICKR,FLICKR,TEST	[made, of]
7348,Small kids are climbing a statue in a park,Small children are climbing a statue in a park,ENTAILMENT,4.9,A_entails_B,B_entails_A,small children climb a statue in a park,small children climb a statue in a park,FLICKR,FLICKR,TEST	[kids, children]
7359,A woman is looking at the view of a city,The woman is looking at the view of a city,ENTAILMENT,4.9,A_entails_B,B_entails_A,a woman looking at view of a city,a woman looking at view of a city,FLICKR,FLICKR,TRAIN	[]
7366,A person is standing on a mountain top,Somebody is standing on a mountain top,ENTAILMENT,4.9,A_entails_B,B_entails_A,a person stands on a mountain top,a person stands on a mountain top,FLICKR,FLICKR,TEST	[person, Somebody]
7368,A man is standing on the top of the rocks with clouds behind them,One man is standing on the top of the rocks with clouds behind them,ENTAILMENT,4.7,A_entails_B,B_entails_A,a man at the top of rocks clouds behind,a man at the top of rocks clouds behind,FLICKR,FLICKR,TRAIN	[One]
7377,The smiling boy in winter clothes is waving his mittened hands outside the building in the snow,A smiling boy in winter clothes is waving his mittened hands outside a building in the snow,ENTAILMENT,5,A_entails_B,B_entails_A,a smiling boy in winter clothes waves his mittened hands outside a building in the snow,a smiling boy in winter clothes waves his mittened hands outside a building in the snow,FLICKR,FLICKR,TEST	[]
7379,A child who is young dressed for cold weather is standing outside,A young child dressed for cold weather is standing outside,ENTAILMENT,5,A_entails_B,B_entails_A,a young child dressed for cold weather is outside,a young child dressed for cold weather is outside,FLICKR,FLICKR,TEST	[who]
7386,A kid is smiling at the camera and swimming underwater,A child is smiling at the camera and swimming underwater,ENTAILMENT,4.7,A_entails_B,B_entails_A,a child smiling at the camera while swimming underwater,a child smiling at the camera while swimming underwater,FLICKR,FLICKR,TRAIN	[kid, child]
7395,A man and a child are kayaking through gentle waters,The man and the child are kayaking through gentle waters,ENTAILMENT,5,A_entails_B,B_entails_A,a man and child kayak through gentle waters,a man and child kayak through gentle waters,FLICKR,FLICKR,TEST	[]
7404,An American footballer is wearing the red and white strip,The American footballer is wearing a red and white strip,ENTAILMENT,4.9,A_entails_B,B_entails_A,the american footballer is wearing a red and white strip,the american footballer is wearing a red and white strip,FLICKR,FLICKR,TRAIN	[An]
7423,A dog is chasing a ball on the grass,A dog is chasing a ball in the grass,ENTAILMENT,4.9,A_entails_B,B_entails_A,a dog chases a nerf ball in the grass,dog chasing after a ball on the grass,FLICKR,FLICKR,TRAIN	[on, in]
7426,A tan dog is jumping up and catching a tennis ball,A dog with a tan coat is jumping up and catching a tennis ball,ENTAILMENT,4.9,A_entails_B,B_entails_A,a tan dog jumps up to catch a tennis ball,a tan dog jumps up to catch a tennis ball,FLICKR,FLICKR,TEST	[with, coat]
7433,A man is sitting on a train and resting his hand against his face,The man is sitting on the train and resting his hand against his face,ENTAILMENT,4.9,A_entails_B,B_entails_A,a man is sitting on a train resting his hand against his face,a man is sitting on a train resting his hand against his face,FLICKR,FLICKR,TEST	[]
7445,The little girl is swinging and the woman is standing behind her,The girl who is little is swinging and the woman is standing behind,ENTAILMENT,4.9,A_entails_B,B_entails_A,a little girl swings a woman stands behind her,a little girl swings a woman stands behind her,FLICKR,FLICKR,TRIAL	[her, who]
7466,The group of people is sitting in a dim room,The group of people is sitting in a room which is dim,ENTAILMENT,4.9,A_entails_B,B_entails_A,a group of people in a dim room,a group of people in a dim room,FLICKR,FLICKR,TRIAL	[which]
7469,A man and two women in a dark room are sitting at a table with candles,A man and two women in a darkened room are sitting at a table with candles,ENTAILMENT,4.9,A_entails_B,B_entails_A,a man and two women sit in a darkened room at a table with candles,a man and two women sit in a darkened room at a table with candles,FLICKR,FLICKR,TEST	[dark, darkened]
7477,A man in a white shirt and sunglasses and a man in a black shirt and sunglasses are sitting at a table with four bottles of beer,A man in a white shirt and sunglasses and a man in a black shirt and sunglasses are sitting at a table with four beer bottles,ENTAILMENT,4.9,A_entails_B,B_entails_A,a man in a white shirt and sunglasses and a man in a black shirt and sunglasses sit at a table with four beer bottles,a man in a white shirt and sunglasses and a man in a black shirt and sunglasses sit at a table with four beer bottles,FLICKR,FLICKR,TRIAL	[of]
7479,Two guys are sitting around a table and holding beers in their hands,Two blokes are sitting around a table and holding beers in their hands,ENTAILMENT,4.6,A_entails_B,B_entails_A,there are two guys sitting around a table both with beers in their hands,there are two guys sitting around a table both with beers in their hands,FLICKR,FLICKR,TRAIN	[guys, blokes]
7486,The dog is chasing the ball,A dog is chasing a ball,ENTAILMENT,5,A_entails_B,B_entails_A,a dog chasing a ball,a dog chasing a ball,FLICKR,FLICKR,TRAIN	[]
7497,The woman is wearing a red jacket and holding a glass in front of the man in a t-shirt which is white,The woman is wearing a red jacket and holding a glass in front of the man in a white t-shirt,ENTAILMENT,5,A_entails_B,B_entails_A,the woman wearing a red jacket is holding a glass and she is in front of the man in a white tee shirt,the woman wearing a red jacket is holding a glass and she is in front of the man in a white tee shirt,FLICKR,FLICKR,TRAIN	[which]
7506,Two brown dogs are playing with a frisbee in the water,Two brown dogs are playing with the frisbee in the water,ENTAILMENT,4.9,A_entails_B,B_entails_A,two brown dogs play with a frisbee in the water,two brown dogs play with a frisbee in the water,FLICKR,FLICKR,TRAIN	[]
7508,Two dogs are battling for a frisbee in a lake,Two dogs are fighting for a frisbee in a lake,ENTAILMENT,4.9,A_entails_B,B_entails_A,two dogs both fighting for control of a frisbee while in a lake,two dogs both fighting for control of a frisbee while in a lake,FLICKR,FLICKR,TRAIN	[battling, fighting]
7517,The girl is wearing a shirt colored in white with a pink skirt and is standing in front of a house,The girl is wearing a white shirt and a pink skirt and is standing in front of a house,ENTAILMENT,4.8,A_entails_B,B_entails_A,the girl is wearing a white shirt with pink skirt and she is standing in front of a house,the girl is wearing a white shirt with pink skirt and she is standing in front of a house,FLICKR,FLICKR,TEST	[colored, with]
7524,The child is playing with the water spout outdoors and the rest of his family is watching,A child is playing with a water spout outdoors and the rest of his family is watching,ENTAILMENT,4.9,A_entails_B,B_entails_A,a child is playing with a water spout outdoors while the rest of his family watches,a child is playing with a water spout outdoors while the rest of his family watches,FLICKR,FLICKR,TEST	[]
7546,A young girl in a blue leotard is jumping in the air,A young girl in a leotard colored in blue is jumping in the air,ENTAILMENT,5,A_entails_B,B_entails_A,a young girl wearing a blue leotard jumps in the air,a young girl wearing a blue leotard jumps in the air,FLICKR,FLICKR,TRIAL	[colored]
7548,The young girl in blue is jumping in the air,A young girl in blue is jumping in the air,ENTAILMENT,5,A_entails_B,B_entails_A,a young girl wearing blue is jumping in the air,a young girl wearing blue is jumping in the air,FLICKR,FLICKR,TRIAL	[]
7555,A boy who is little is sitting in a green tunnel with a smile on his face,A little boy is sitting in a green tunnel with a smile on his face,ENTAILMENT,4.8,A_entails_B,B_entails_A,little boy sitting in a green tunnel with a smile on his face,little boy sitting in a green tunnel with a smile on his face,FLICKR,FLICKR,TEST	[who]
7557,A small boy in a striped shirt is sliding out of a green tube,A little boy in a striped shirt is sliding out of a green tube,ENTAILMENT,4.9,A_entails_B,B_entails_A,small boy in striped shirt sliding out of green tube,small boy in striped shirt sliding out of green tube,FLICKR,FLICKR,TRAIN	[small, little]
7566,The person is flying through the air on a bicycle,The person is flying through the air on the bicycle,ENTAILMENT,4.8,A_entails_B,B_entails_A,a person flying through the air on a bicycle,a person flying through the air on a bicycle,FLICKR,FLICKR,TEST	[]
7588,A person is looking at a bike designed for motocross that is lying on its side and another is racing by,A person is looking at a motocross bike that is lying on its side and another is racing by,ENTAILMENT,4.5,A_entails_B,B_entails_A,a looker on catches a motocross bike on it's side after a spill while another races by,a looker on catches a motocross bike on it's side after a spill while another races by,FLICKR,FLICKR,TRAIN	[designed, for]
7595,Two dogs are frolicking in the snow,Two dogs are playing in the snow,ENTAILMENT,4.7,A_entails_B,B_entails_A,two dogs play in the snow,two dogs play in the snow,FLICKR,FLICKR,TEST	[frolicking, playing]
7598,A brown dog and a gray dog are playing in the snow,The brown dog and the gray dog are playing in the snow,ENTAILMENT,5,A_entails_B,B_entails_A,a brown dog and a gray dog are playing in the snow,a brown dog and a gray dog are playing in the snow,FLICKR,FLICKR,TEST	[]
7615,A woman in a purple top is walking a bicycle between two stone columns,A woman in a top which is purple is walking a bicycle between two stone columns,ENTAILMENT,5,A_entails_B,B_entails_A,a woman in a purple top is walking a bicycle between two stone columns,a woman in a purple top is walking a bicycle between two stone columns,FLICKR,FLICKR,TEST	[which]
7626,A man in a red jacket is standing next to a yellow kayak on some rocks by the ocean,The man in the red jacket is standing next to the yellow kayak on some rocks by the ocean,ENTAILMENT,4.8,A_entails_B,B_entails_A,a man in a red jacket stands next to a yellow kayak on rocks by the ocean,a man in a red jacket stands next to a yellow kayak on rocks by the ocean,FLICKR,FLICKR,TEST	[a]
7628,A man is wearing a red jacket and standing beside a yellow canoe on some rocks with water in the background,A man is wearing a red jacket and standing beside a yellow canoe on some boulders with water in the background,ENTAILMENT,4.9,A_entails_B,B_entails_A,a man wearing a red jacket standing beside a yellow canoe on some rocks with water in the background,a man wearing a red jacket standing beside a yellow canoe on some rocks with water in the background,FLICKR,FLICKR,TEST	[rocks, boulders]
7635,The dog with the black coat is walking along a tree trunk bridge over water,The black dog is walking along a tree trunk bridge over water,ENTAILMENT,4.9,A_entails_B,B_entails_A,the black dog is walking along a tree trunk bridge over water,the black dog is walking along a tree trunk bridge over water,FLICKR,FLICKR,TEST	[with, coat]
7646,A child in a green and white sports uniform is running over the grass,A child in a green and white uniform for sports is running over the grass,ENTAILMENT,4.9,A_entails_B,B_entails_A,a child in a green and white sports uniform is running over grass,a child in a green and white sports uniform is running over grass,FLICKR,FLICKR,TEST	[for]
7655,The girl in the black hat is wearing a bikini at the beach,A girl in a black hat is wearing a bikini at the beach,ENTAILMENT,4.9,A_entails_B,B_entails_A,a girl in a black hat wears a bikini at the beach,a girl in a black hat wears a bikini at the beach,FLICKR,FLICKR,TEST	[]
7666,The man is doing a handstand on the wet shore at the edge of the water at the beach,The man is doing a handstand on the wet sand at the edge of the water at the beach,ENTAILMENT,4.5,A_entails_B,B_entails_A,the male is doing a handstand on the wet sand at the edge of the water at the beach,the male is doing a handstand on the wet sand at the edge of the water at the beach,FLICKR,FLICKR,TRAIN	[shore, sand]
7675,A boy of young age is playing in the park with his mother,A young boy is playing in the park with his mother,ENTAILMENT,4.9,A_entails_B,B_entails_A,a young boy is playing in the park with his mother,a young boy is playing in the park with his mother,FLICKR,FLICKR,TRAIN	[of, age]
7678,The boy in blue is running away from the woman in blue,A boy in blue is running away from a woman in blue,ENTAILMENT,5,A_entails_B,B_entails_A,a boy in blue runs away from a woman in blue,a boy in blue runs away from a woman in blue,FLICKR,FLICKR,TRAIN	[]
7686,One little boy with brown hair is jumping off of the brown chair onto the floor,A little boy with brown hair is jumping off of a brown chair onto the floor,ENTAILMENT,4.7,A_entails_B,B_entails_A,a little boy with brown hair jumped off of a brown chair onto the floor,a little boy with brown hair jumped off of a brown chair onto the floor,FLICKR,FLICKR,TEST	[One]
7695,Two children are bouncing on colorful balls,Two kids are bouncing on colorful balls,ENTAILMENT,4.8,A_entails_B,B_entails_A,two kids are bouncing on colorful balls,two kids are bouncing on colorful balls,FLICKR,FLICKR,TEST	[children, kids]
7698,The children are wearing black tights and hopping,Some children are wearing black tights and hopping,ENTAILMENT,4.9,A_entails_B,B_entails_A,the children are wearing black tights while hopping,the children are wearing black tights while hopping,FLICKR,FLICKR,TEST	[Some]
7706,A little girl is smiling and wearing a fake nose and glasses,The little girl is smiling and wearing a fake nose and glasses,ENTAILMENT,4.9,A_entails_B,B_entails_A,a little girl is smiling whilst wearing a fake nose and glasses,a little girl is smiling whilst wearing a fake nose and glasses,FLICKR,FLICKR,TEST	[]
7708,The blonde girl with the pink top is smiling and wearing funny glasses with a large nose attached,The blonde girl with the pink top is happily smiling and wearing funny glasses with a large nose attached,ENTAILMENT,4.8,A_entails_B,B_entails_A,blonde girl with pink top smiling while wearing funny glasses with large nose,blonde girl with pink top smiling while wearing funny glasses with large nose,FLICKR,FLICKR,TEST	[happily]
7717,A man is spraying a super soaker into the mouth of a dog,The man is spraying a super soaker into the mouth of the dog,ENTAILMENT,4.9,A_entails_B,B_entails_A,a man spraying a super soaker into the mouth of a dog,a man spraying a super soaker into the mouth of a dog,FLICKR,FLICKR,TEST	[]
7724,A boy under an umbrella is being held by his father who is wearing a coat dyed in blue,A boy under an umbrella is being held by his father who is wearing a blue coat,ENTAILMENT,4.6,A_entails_B,B_entails_A,a boy under an umbrella is held by his father who is wearing a blue coat,a boy under an umbrella is held by his father who is wearing a blue coat,FLICKR,FLICKR,TRAIN	[dyed, in]
7735,A dog is walking along the snowdrift,A dog is walking along a snowdrift,ENTAILMENT,5,A_entails_B,B_entails_A,a dog walking along a snow drift,a dog walking along a snow drift,FLICKR,FLICKR,TEST	[]
7744,A light brown dog is running up a street,The light brown dog is running up a street,ENTAILMENT,5,A_entails_B,B_entails_A,a light brown dog is running up,a light brown dog is running up,FLICKR,FLICKR,TRAIN	[]
7747,A great dog is climbing a steep hill,A great dog is wildly climbing a steep hill,ENTAILMENT,4.5,A_entails_B,B_entails_A,a great dane climbing a steep hill,a great dane climbing a steep hill,FLICKR,FLICKR,TRAIN	[wildly]
7755,A man and a woman are walking down the street of a city,A man and a woman are walking down a city street,ENTAILMENT,4.8,A_entails_B,B_entails_A,a man and a woman walking down a city street,a man and a woman walking down a city street,FLICKR,FLICKR,TRAIN	[of]
7757,People are walking through a crowded street,People are walking through a street which is crowded,ENTAILMENT,4.815,A_entails_B,B_entails_A,people are walking through a crowded street,people are walking through a crowded street,FLICKR,FLICKR,TRAIN	[which, is]
7768,A surfer is riding a big wave,The surfer is riding a big wave,ENTAILMENT,5,A_entails_B,B_entails_A,the surfer is coming in from riding a big wave,the surfer is coming in from riding a big wave,FLICKR,FLICKR,TRAIN	[]
7795,A tennis player is lunging to the left,A tennis player is jumping to the left,ENTAILMENT,4.4,A_entails_B,B_entails_A,tennis player lunges to the left,tennis player lunges to the left,FLICKR,FLICKR,TRIAL	[lunging, jumping]
7797,A tennis player with a green headband is hitting the ball,The tennis player with a green headband is hitting the ball,ENTAILMENT,5,A_entails_B,B_entails_A,a tennis player with green a green headband on is ready to hit the ball,a tennis player with green a green headband on is ready to hit the ball,FLICKR,FLICKR,TEST	[]
7806,A man is squatting in brush and taking a photograph,A man is squatting in brush and taking a photo,ENTAILMENT,4.915,A_entails_B,B_entails_A,a man is squatting in brush to take a photograph,a man is squatting in brush to take a photograph,FLICKR,FLICKR,TEST	[photograph, photo]
7815,Two dogs are looking at something that is moving in the water,Two dogs are looking at something that is splashing in the water,ENTAILMENT,4.6,A_entails_B,B_entails_A,two dogs look at something splashing in the water,two dogs look at something splashing in the water,FLICKR,FLICKR,TEST	[moving, splashing]
7822,A black dog is jumping from a cylindrical hay bale,A black dog is leaping from a cylindrical hay bale,ENTAILMENT,4.9,A_entails_B,B_entails_A,a black dog is leaping from a cylindrical hay bale,a black dog is leaping from a cylindrical hay bale,FLICKR,FLICKR,TRAIN	[jumping, leaping]
7839,The brown dog is jumping in the air,A brown dog is jumping in the air,ENTAILMENT,4.5,A_entails_B,B_entails_A,a brown dog jumps in the air,a brown dog jumping in the air,FLICKR,FLICKR,TRAIN	[]
7851,Two people wearing helmets are riding over the yellow and white flowers,Two people wearing helmets are driving over the yellow and white flowers,ENTAILMENT,4.8,A_entails_B,B_entails_A,two people wearing helmets ride over the yellow and white flowers,two people wearing helmets ride over the yellow and white flowers,FLICKR,FLICKR,TRAIN	[riding, driving]
7898,The white rally car is throwing mud into the air and is approaching a bend in the track,A white rally car is throwing mud into the air and is approaching a bend in the track,ENTAILMENT,4.9,A_entails_B,B_entails_A,a white rally car is throwing mud into the air as it approaches a bend in the track,a white rally car is throwing mud into the air as it approaches a bend in the track,FLICKR,FLICKR,TRAIN	[]
7908,A small black dog is wearing a red collar and is in the leaves with a blue ball,A little black dog is wearing a red collar and is in the leaves with a blue ball,ENTAILMENT,4.7,A_entails_B,B_entails_A,a little black dog wearing a red collar is in the leaves with a blue ball,a little black dog wearing a red collar is in the leaves with a blue ball,FLICKR,FLICKR,TEST	[small, little]
8021,A brown and white dog is playing on the grass,A brown and white dog is playing on the lawn,ENTAILMENT,4.7,A_entails_B,B_entails_A,a brown and white dog playing on grass,a brown and white dog playing on grass,FLICKR,FLICKR,TRAIN	[grass, lawn]
8028,A tan skinned kid is looking at the camera,A tan skinned child is looking at the camera,ENTAILMENT,4.8,A_entails_B,B_entails_A,a tan-skinned child looking at the camera,a tan-skinned child looking at the camera,FLICKR,FLICKR,TRAIN	[kid, child]
8030,A little boy with a bib is watching the camera,A young boy with a bib is watching the camera,ENTAILMENT,4.8,A_entails_B,B_entails_A,a little boy with a bib on is watching the camera,a little boy with a bib on is watching the camera,FLICKR,FLICKR,TEST	[little, young]
8037,A young boy in the blue shirt is jumping into the water,The young boy in the blue shirt is jumping into the water,ENTAILMENT,4.9,A_entails_B,B_entails_A,the young boy in the blue shirt is jumping into the water,the young boy in the blue shirt is jumping into the water,FLICKR,FLICKR,TRAIN	[]
8039,A young boy is diving into a still lake,A young boy is jumping into a still lake,ENTAILMENT,5,A_entails_B,B_entails_A,a young boy jumping into a still lake,a young boy jumping into a still lake,FLICKR,FLICKR,TRAIN	[diving, jumping]
8066,A brown dog is running through a snowy path,A brown dog is running through a snowy trail,ENTAILMENT,4.9,A_entails_B,B_entails_A,a brown dog runs through a snowy trail,a brown dog runs through a snowy trail,FLICKR,FLICKR,TEST	[path, trail]
8082,A black and white dog is playing with a ruined volleyball in a brown field,A black and white dog is playing with a tattered volleyball in a brown field,ENTAILMENT,4.8,A_entails_B,B_entails_A,a black and white dog plays with a tattered volleyball in a brown field,a black and white dog plays with a tattered volleyball in a brown field,FLICKR,FLICKR,TEST	[ruined, tattered]
8111,A family is purchasing something at the vending machine,A family is buying something at the vending machine,ENTAILMENT,5,A_entails_B,B_entails_A,family purchasing standing at a vending machine,family purchasing standing at a vending machine,FLICKR,FLICKR,TEST	[purchasing, buying]
8163,Two people are driving a jeep and a lady is sitting on the top of it,Two people are driving a jeep and a girl is sitting on the top of it,ENTAILMENT,4.8,A_entails_B,B_entails_A,two people drive a jeep while a lady sits on the top of it,two people drive a jeep while a lady sits on the top of it,FLICKR,FLICKR,TRIAL	[lady, girl]
8165,A blond woman is sitting on the roof of a yellow vehicle and two people are inside,A woman with blond hair is sitting on the roof of a yellow vehicle and two people are inside,ENTAILMENT,4.5,A_entails_B,B_entails_A,in rural outdoors blond woman sits on roof of yellow bmw vehicle two people inside,in rural outdoors blond woman sits on roof of yellow bmw vehicle two people inside,FLICKR,FLICKR,TRAIN	[with, hair]
8174,A brown and white dog is jumping over a red yellow and white barrier,A brown and white dog is jumping over a red yellow and white hurdle,ENTAILMENT,4.6,A_entails_B,B_entails_A,a brown and white dog jumping over a red yellow and white pole,a brown and white dog jumping over a red yellow and white pole,FLICKR,FLICKR,TEST	[barrier, hurdle]
8190,Adults and children standing and playing in front of steps near a wooded area,Adults and children standing and playing in front of a stair near a wooded area,ENTAILMENT,4.8,A_entails_B,B_entails_A,adults and children stand and play in front of steps near a wooded area,adults and children stand and play in front of steps near a wooded area,FLICKR,FLICKR,TRAIN	[steps, stair]
8192,The adults and children are being grouped near an outdoor seating arrangement,The adults and children are being gathered near an outdoor seating arrangement,ENTAILMENT,5,A_entails_B,B_entails_A,the adults and children are gathered near an outdoor seating arrangement,the adults and children are gathered near an outdoor seating arrangement,FLICKR,FLICKR,TRAIN	[grouped, gathered]
8244,A young man is getting a motocross bike up a dirt hill,A young man is pushing a motocross bike up a dirt hill,ENTAILMENT,4.6,A_entails_B,B_entails_A,a young man pushes his motocross bike up a dirt hill,a young man pushes his motocross bike up a dirt hill,FLICKR,FLICKR,TEST	[getting, pushing]
8253,A middle aged man and woman are riding bikes down a road beside the water,A middle aged man and woman are riding bikes down a road near the water,ENTAILMENT,4.9,A_entails_B,B_entails_A,a middle aged man and woman ride bikes down a road beside the water,a middle aged man and woman ride bikes down a road beside the water,FLICKR,FLICKR,TEST	[beside, near]
8264,Pedestrians and cars are moving through a traffic jam in a big city,Pedestrians and cars are moving through a traffic jam in the big city,ENTAILMENT,5,A_entails_B,B_entails_A,pedestrians and cars make their way through times square in new york,pedestrians and cars make their way through times square in new york,FLICKR,FLICKR,TRAIN	[]
8282,A man is sitting on the grass and drinking from a water bottle,A man is sitting on the lawn and drinking from a water bottle,ENTAILMENT,4.8,A_entails_B,B_entails_A,a man sits on the grass and drinks from a water bottle,a man sits on the grass and drinks from a water bottle,FLICKR,FLICKR,TRAIN	[grass, lawn]
8307,Children are being dressed in costumes and playing a game,Kids are being dressed in costumes and playing a game,ENTAILMENT,4.9,A_entails_B,B_entails_A,kids are dressed in costume and playing a game,kids are dressed in costume and playing a game,FLICKR,FLICKR,TRAIN	[Children, Kids]
8325,Two bmx bikers are jumping dirt ramps in front of the water,Two bmx bikers are jumping dirt ramps in front of a body of water,ENTAILMENT,4.8,A_entails_B,B_entails_A,two bmx bikers jumping dirt ramps in front of a body of water,two bmx bikers jumping dirt ramps in front of a body of water,FLICKR,FLICKR,TRAIN	[body]
8354,Several people are sitting at little tables in a darkened room,Several people are sitting at small tables in a darkened room,ENTAILMENT,4.8,A_entails_B,B_entails_A,several people sitting at small tables in a darkened room,several people sitting at small tables in a darkened room,FLICKR,FLICKR,TEST	[little, small]
8363,A boy is jumping off the side of a water fountain made of stone in front of a building,A boy is jumping off the side of a stone water fountain in front of a building,ENTAILMENT,4.6,A_entails_B,B_entails_A,a boy is jumping off the side of a running stone water fountain in front of a building,a boy is jumping off the side of a running stone water fountain in front of a building,FLICKR,FLICKR,TRAIN	[made]
8370,Two dogs are leaping through snowy grass and rocks,Two dogs are jumping through snowy grass and rocks,ENTAILMENT,4.8,A_entails_B,B_entails_A,two dogs leap through snowy grass and rocks,two dogs leap through snowy grass and rocks,FLICKR,FLICKR,TEST	[leaping, jumping]
