pair_ID,sentence_A,sentence_B,entailment_label,relatedness_score,entailment_AB,entailment_BA,sentence_A_original,sentence_B_original,sentence_A_dataset,sentence_B_dataset,SemEval_set	[sentence_A, sentence_B]
9451,A cat is jumping high into the air in the country,A dog is jumping high into the air in the country,NEUTRAL,3.335,A_neutral_B,B_neutral_A,a dog jumping high into the air in the country,a dog jumping high into the air in the country,FLICKR,FLICKR,TRAIN	[cat, dog]
9459,A man on a green bike is performing tricks on a dirt ramp,A man on a green car is performing tricks on a dirt ramp,NEUTRAL,3.5,A_neutral_B,B_neutral_A,a man performs tricks on a dirt ramp on a green bike,a man performs tricks on a dirt ramp on a green bike,FLICKR,FLICKR,TEST	[bike, car]
9468,A young swimmer is sitting in a bathing suit and waiting for the next race,A young swimmer is standing in a bathing suit and waiting for the next race,NEUTRAL,4.3,A_neutral_B,B_neutral_A,a young swimmer sits in a bathing suit and waits for the next race,a young swimmer sits in a bathing suit and waits for the next race,FLICKR,FLICKR,TEST	[sitting, standing]
9469,A kid is waiting wearing swim gear,A kid is sitting wearing swim gear,NEUTRAL,4.3,A_neutral_B,B_neutral_A,kid sits wearing swim gear,kid sits wearing swim gear,FLICKR,FLICKR,TRAIN	[waiting, sitting]
9470,A woman is sitting wearing swim gear,A kid is sitting wearing swim gear,NEUTRAL,3.5,A_neutral_B,B_neutral_A,kid sits wearing swim gear,kid sits wearing swim gear,FLICKR,FLICKR,TEST	[woman, kid]
9477,A black dog and a white dog are wrestling on the bed,A black dog and a white dog are wrestling on the ground,NEUTRAL,3.3,A_neutral_B,B_neutral_A,a black dog and a white dog are wrestling on the ground,a black dog and a white dog are wrestling on the ground,FLICKR,FLICKR,TEST	[bed, ground]
9496,A big brown and white spotted dog is lying on a jacket on the street,A big brown and white spotted dog is lying on a cloth on the street,NEUTRAL,4.4,A_neutral_B,B_neutral_A,big brown and white spotted dog laying on a jacket on the street,big brown and white spotted dog laying on a jacket on the street,FLICKR,FLICKR,TRAIN	[jacket, cloth]
9497,A big brown and white spotted dog is lying on a jacket on the street,A small brown and white spotted dog is lying on a jacket on the street,NEUTRAL,4.2,A_neutral_B,B_neutral_A,big brown and white spotted dog laying on a jacket on the street,big brown and white spotted dog laying on a jacket on the street,FLICKR,FLICKR,TRAIN	[big, small]
9506,A white puppy is biting a pole,A brown puppy is biting a pole,NEUTRAL,3.5,A_neutral_B,B_neutral_A,brown puppy biting pole,brown puppy biting pole,FLICKR,FLICKR,TRAIN	[white, brown]
9513,A woman is petting a dog near a stone path,A man is petting a dog near a stone path,NEUTRAL,4,A_neutral_B,B_neutral_A,a woman is petting her dog near a stone path,a woman is petting her dog near a stone path,FLICKR,FLICKR,TEST	[woman, man]
9515,A woman is playing with a brown dog on a garden path,A woman is playing with a brown cat on a garden path,NEUTRAL,3.5,A_neutral_B,B_neutral_A,a woman playing with a brown dog on a garden path,a woman playing with a brown dog on a garden path,FLICKR,FLICKR,TRAIN	[dog, cat]
9522,Two men are walking through the grass,Two men are walking through the water,NEUTRAL,3.2,A_neutral_B,B_neutral_A,two men walk through the water,two men walk through the water,FLICKR,FLICKR,TEST	[grass, water]
9542,A man on a yellow sport bike is doing a wheelie and a friend on a white bike is catching up,A man on a yellow sport bike is doing a wheelie and a friend on a black bike is catching up,NEUTRAL,4.1,A_neutral_B,B_neutral_A,a man on a yellow sport bike does a wheelie as his friend on a black bike catches up,a man on a yellow sport bike does a wheelie as his friend on a black bike catches up,FLICKR,FLICKR,TRAIN	[white, black]
9551,A group of children in a church basement is playing guitars and tambourines,A group of children in a church basement is playing maracas and tambourines,NEUTRAL,4.2,A_neutral_B,B_neutral_A,a group of children in a church basement play maracas and tambourines,a group of children in a church basement play maracas and tambourines,FLICKR,FLICKR,TRAIN	[guitars, maracas]
9560,A brown dog is running in the snow,A black dog is running in the snow,NEUTRAL,4.1,A_neutral_B,B_neutral_A,brown dog runs in snow,brown dog runs in snow,FLICKR,FLICKR,TEST	[brown, black]
9578,A small black and white dog is carrying a stick and is swimming,A big black and white dog is carrying a stick and is swimming,NEUTRAL,4,A_neutral_B,B_neutral_A,a small black and white dog carries a stick while swimming,a small black and white dog carries a stick while swimming,FLICKR,FLICKR,TRAIN	[small, big]
9587,The girl in the blue coverall is painting,The boy in the blue coverall is painting,NEUTRAL,3.6,A_neutral_B,B_neutral_A,girl in blue coverall painting,girl in blue coverall painting,FLICKR,FLICKR,TEST	[girl, boy]
9588,The girl is painting a coverall blue,The girl in the blue coverall is painting,NEUTRAL,3.2,A_neutral_B,B_neutral_A,girl in blue coverall painting,girl in blue coverall painting,FLICKR,FLICKR,TEST	[in]
9598,A yellow dog is running up a sandy path,A yellow dog is running down a sandy path,NEUTRAL,4.3,A_neutral_B,B_neutral_A,a yellow dog running down a sandy path,a yellow dog running down a sandy path,FLICKR,FLICKR,TEST	[up, down]
9623,A man is wearing a blue shirt and walking barefoot on a tennis court,A woman is wearing a blue shirt and walking barefoot on a tennis court,NEUTRAL,3.6,A_neutral_B,B_neutral_A,a man wearing a blue shirt walking barefoot on a tennis court,a man wearing a blue shirt walking barefoot on a tennis court,FLICKR,FLICKR,TRIAL	[man, woman]
9632,The man is swimming in a body of water near a waterfall,The man is standing in a body of water near a waterfall,NEUTRAL,4,A_neutral_B,B_neutral_A,the man stands in a body of water near a waterfall,the man stands in a body of water near a waterfall,FLICKR,FLICKR,TRAIN	[swimming, standing]
9633,The man is standing in a body of water near a waterfall,The body of a man is in the water near a waterfall,NEUTRAL,3.95,A_neutral_B,B_neutral_A,the man stands in a body of water near a waterfall,the man stands in a body of water near a waterfall,FLICKR,FLICKR,TEST	[standing]
9635,A woman is standing in the water at the base of a waterfall,A man is standing in the water at the base of a waterfall,NEUTRAL,3.6,A_neutral_B,B_neutral_A,a man standing in the water at the base of a waterfall,a man standing in the water at the base of a waterfall,FLICKR,FLICKR,TRAIN	[woman, man]
9651,A brown and white dog is catching a dirty tennis ball in a dirt field,A brown and white dog is biting a dirty tennis ball in a dirt field,NEUTRAL,4.1,A_neutral_B,B_neutral_A,a brown and white dog attempts to catch a dirty tennis ball in a dirt field,a brown and white dog attempts to catch a dirty tennis ball in a dirt field,FLICKR,FLICKR,TRAIN	[catching, biting]
9654,A dog is running on the sand and chasing a ball,A dog is running on the grass and chasing a ball,NEUTRAL,3.6,A_neutral_B,B_neutral_A,a dog is running on the sand whilst chasing a ball,a dog is running on the sand whilst chasing a ball,FLICKR,FLICKR,TEST	[sand, grass]
9663,A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is escorting a horse that is pulling a carriage along a dirty road,NEUTRAL,4.4,A_neutral_B,B_neutral_A,a shirtless man escorts a horse pulling a carriage along a paved road,a shirtless man escorts a horse pulling a carriage along a paved road,FLICKR,FLICKR,TEST	[paved, dirty]
9672,A little boy and a woman wearing a yellow shirt are getting splashed by a city fountain,A little girl and a woman wearing a yellow shirt are getting splashed by a city fountain,NEUTRAL,4.2,A_neutral_B,B_neutral_A,a little girl and woman wearing a yellow shirt get splashed by a city fountain,a little girl and woman wearing a yellow shirt get splashed by a city fountain,FLICKR,FLICKR,TEST	[boy, girl]
9687,A man is performing a jump on a bicycle,A cyclist is performing a jump on a bicycle,NEUTRAL,4.4,A_neutral_B,B_neutral_A,a cyclist performing a jump on a bicycle,a cyclist performing a jump on a bicycle,FLICKR,FLICKR,TRAIN	[man, cyclist]
9699,A woman is crouching down next to a dog and is smiling at a little girl sitting on the sidewalk,A man is crouching down next to a dog and is smiling at a little girl sitting on the sidewalk,NEUTRAL,4.2,A_neutral_B,B_neutral_A,a woman crouches down next to her terrier dog to smile at a little girl sitting on the sidewalk,a woman crouches down next to her terrier dog to smile at a little girl sitting on the sidewalk,FLICKR,FLICKR,TRAIN	[woman, man]
9715,A boy wearing a striped shirt is running barefoot on the sandy hill,A girl wearing a striped shirt is running barefoot on the sandy hill,NEUTRAL,3.7,A_neutral_B,B_neutral_A,a boy wearing a striped shirt runs barefoot in the sandy hill,a boy wearing a striped shirt runs barefoot in the sandy hill,FLICKR,FLICKR,TRAIN	[boy, girl]
9723,A racer is leaning on a racing motorcycle,A man is leaning on a racing motorcycle,NEUTRAL,4.3,A_neutral_B,B_neutral_A,a man is leaning on a racing motorcycle,a man is leaning on a racing motorcycle,FLICKR,FLICKR,TRAIN	[racer, man]
9724,A woman is leaning on a racing motorcycle,A man is leaning on a racing motorcycle,NEUTRAL,3.9,A_neutral_B,B_neutral_A,a man is leaning on a racing motorcycle,a man is leaning on a racing motorcycle,FLICKR,FLICKR,TEST	[woman, man]
9733,A woman is shooting at target practice,A man is shooting at target practice,NEUTRAL,3.6,A_neutral_B,B_neutral_A,a woman shoots at target practice,a woman shoots at target practice,FLICKR,FLICKR,TRAIN	[woman, man]
9742,Two young girl are looking up at the camera and one is sticking out his tongue,Two young boys are looking up at the camera and one is sticking out his tongue,NEUTRAL,3.7,A_neutral_B,B_neutral_A,two young boys look up at the camera as one sticks out his tongue,two young boys look up at the camera as one sticks out his tongue,FLICKR,FLICKR,TEST	[girl, boys]
9751,The small dog is walking outside and is carrying a colorful toy in its mouth,The large dog is walking outside and is carrying a colorful toy in its mouth,NEUTRAL,3.6,A_neutral_B,B_neutral_A,the large dog is walking outside carrying a colorful toy in its mouth,the large dog is walking outside carrying a colorful toy in its mouth,FLICKR,FLICKR,TEST	[small, large]
9753,A dog is standing on concrete and is holding a blue ball,A dog is running on concrete and is holding a blue ball,NEUTRAL,4.2,A_neutral_B,B_neutral_A,a dog runs on concrete holding a blue ball,a dog runs on concrete holding a blue ball,FLICKR,FLICKR,TRAIN	[standing, running]
