pair_ID	sentence_A	sentence_B	entailment_label	relatedness_score	entailment_AB	entailment_BA	sentence_A_original	sentence_B_original	sentence_A_dataset	sentence_B_dataset	SemEval_set	A:sentence_A,B:sentence_B,
831	There is no little kid playing football and falling into the grass	The little kid is playing football and falling into the grass	CONTRADICTION	4.1	A_contradicts_B	B_contradicts_A	The little boy fell face first into the grass while playing football.	The little boy fell face first into the grass while playing football.	FLICKR	FLICKR	TRAIN	A:There,A:no,
844	A woman with a ponytail is climbing down a wall of rock	A woman with a ponytail is climbing a wall of rock	ENTAILMENT	4.085	A_entails_B	B_neutral_A	a woman with a ponytail climbing a rockwall	a woman with a ponytail climbing a rockwall	FLICKR	FLICKR	TRAIN	A:down,
856	One white dog and one black one are cheerfully running side by side on the grass	One white dog and one black one are running side by side on the grass	ENTAILMENT	4.7	A_entails_B	B_neutral_A	A white dog and a black dog running side by side on the grass while onlookers watch.	A white dog and a black dog running side by side on the grass while onlookers watch.	FLICKR	FLICKR	TEST	A:cheerfully,
857	One white dog and one black one are sitting side by side on the grass	One white dog and one black one are running side by side on the grass	NEUTRAL	3.7	A_neutral_B	B_neutral_A	A white dog and a black dog running side by side on the grass while onlookers watch.	A white dog and a black dog running side by side on the grass while onlookers watch.	FLICKR	FLICKR	TRAIN	A:sitting,B:running,
864	A lot of people are in an ice skating park	Not a lot of people are in an ice skating park	CONTRADICTION	3.9	A_contradicts_B	B_contradicts_A	An outdoor ice skating rink full of people.	An outdoor ice skating rink full of people.	FLICKR	FLICKR	TRAIN	B:Not,
867	The ice skating rink placed outdoors is full of people	An ice skating rink placed outdoors is full of people	ENTAILMENT	4.9	A_entails_B	B_entails_A	An ice skating park in winter, with many people.	An ice skating park in winter, with many people.	FLICKR	FLICKR	TRAIN	
881	The girl in the blue and white uniform isn't cheering	The girl in the blue and white uniform is cheering	CONTRADICTION	4.1	A_contradicts_B	B_contradicts_A	Girl in blue and white uniform doing cheers	Girl in blue and white uniform doing cheers	FLICKR	FLICKR	TRAIN	A:isn't,B:is,
882	The girl in the blue and white uniform is cheering	The girl is cheering the man in the blue and white uniform	NEUTRAL	3.1	A_neutral_B	B_neutral_A	Girl in blue and white uniform doing cheers	Girl in blue and white uniform doing cheers	FLICKR	FLICKR	TRIAL	B:man,
890	A bunch of guys is on the shore	A bunch of people is on the shore	ENTAILMENT	4.3	A_entails_B	B_neutral_A	A bunch of people at the beach.	A bunch of people at the beach.	FLICKR	FLICKR	TEST	A:guys,B:people,
912	A woman is being kissed by a man	A lady is being kissed by a man	ENTAILMENT	4.9	A_entails_B	B_entails_A	a man is kissing a woman.	a man is kissing a woman.	FLICKR	FLICKR	TEST	A:woman,B:lady,
913	A woman is being kissed by a man	There is no woman being kissed by a man	CONTRADICTION	4.2	A_contradicts_B	B_contradicts_A	a man is kissing a woman.	a man is kissing a woman.	FLICKR	FLICKR	TRIAL	B:There,B:no,
914	Two people are passionately kissing near a crowd	Two people are kissing near a crowd	ENTAILMENT	4.4	A_entails_B	B_neutral_A	Two people kiss near a crowd.	Two people kiss near a crowd.	FLICKR	FLICKR	TEST	A:passionately,
915	Two people are arguing near a crowd	Two people are kissing near a crowd	NEUTRAL	3	A_neutral_B	B_neutral_A	Two people kiss near a crowd.	Two people kiss near a crowd.	FLICKR	FLICKR	TRAIN	A:arguing,B:kissing,
934	A young child is wearing boots made of green rubber and playing in a puddle full of mud	A young child is wearing green boots and playing in a puddle full of mud	ENTAILMENT	4.6	A_entails_B	B_entails_A	a young child wearing green boots playing in a mud puddle	a young child wearing green boots playing in a mud puddle	FLICKR	FLICKR	TEST	A:made,A:rubber,
937	A little boy is jumping into a puddle in the street	A little boy is jumping into a puddle on the street	ENTAILMENT	4.9	A_entails_B	B_entails_A	The little boy is jumping into a puddle on the street.	The little boy is jumping into a puddle on the street.	FLICKR	FLICKR	TEST	A:in,B:on,
950	Two young kids are eating corndogs	Two young children are eating corndogs	ENTAILMENT	4.9	A_entails_B	B_entails_A	two young children eat corndogs.	two young children eat corndogs.	FLICKR	FLICKR	TRAIN	A:kids,B:children,
1002	There is no boy standing in front of the blue building in the space reserved for handicapped people	A boy is standing in front of the blue building in the space reserved for handicapped people	CONTRADICTION	4.1	A_contradicts_B	B_contradicts_A	An African American boy stands in front of a blue building in the handicapped space.	An African American boy stands in front of a blue building in the handicapped space.	FLICKR	FLICKR	TRAIN	A:There,A:no,
1011	A few horses are racing furiously over the green grass and jumping the obstacle	Some horses are racing furiously over the green grass and jumping an obstacle	ENTAILMENT	4.7	A_entails_B	B_entails_A	Horses being ridden over green grass and jumping an obstacle.	Horses being ridden over green grass and jumping an obstacle.	FLICKR	FLICKR	TEST	A:few,
1032	One person who is practicing snowboarding jumps into the air	A person who is practicing snowboarding jumps into the air	ENTAILMENT	5	A_entails_B	B_entails_A	a snowboarder jumps into the air.	a snowboarder jumps into the air.	FLICKR	FLICKR	TEST	A:One,
1035	The snowboarder is leaping fearlessly over white snow	The snowboarder is leaping over white snow	ENTAILMENT	4.5	A_entails_B	B_neutral_A	A snowboarder launches into the air over white snow	A snowboarder launches into the air over white snow	FLICKR	FLICKR	TEST	A:fearlessly,
1036	The snowboarder isn't leaping over white snow	The snowboarder is leaping over white snow	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	A snowboarder launches into the air over white snow	A snowboarder launches into the air over white snow	FLICKR	FLICKR	TEST	A:isn't,B:is,
1058	The person is riding a motorbike on a sandy track	The person is riding a motorbike on a track on the sand	ENTAILMENT	4.9	A_entails_B	B_entails_A	A person riding the number 157 dirt bike on a sandy track.	A person riding the number 157 dirt bike on a sandy track.	FLICKR	FLICKR	TEST	A:sandy,B:sand,
1059	The person isn't riding a motorbike on a sandy track	The person is riding a motorbike on a sandy track	CONTRADICTION	3.5	A_contradicts_B	B_contradicts_A	A person riding the number 157 dirt bike on a sandy track.	A person riding the number 157 dirt bike on a sandy track.	FLICKR	FLICKR	TEST	A:isn't,B:is,
1061	A man is riding a motorbike in the event related to motocross	A person is riding a motorbike in the event related to motocross	ENTAILMENT	4.4	A_entails_B	B_neutral_A	A person rides a motorbike in a motorcrossing event.	A person rides a motorbike in a motorcrossing event.	FLICKR	FLICKR	TRAIN	A:man,B:person,
1062	A person is riding a motorbike in the event related to motocross	There is no person riding a motorbike in the event related to motocross	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	A person rides a motorbike in a motorcrossing event.	A person rides a motorbike in a motorcrossing event.	FLICKR	FLICKR	TEST	B:There,B:no,
1073	The young girl with a shirt dyed pink is peacefully lying on the grass	The young girl with a pink shirt is peacefully lying on the grass	ENTAILMENT	4.9	A_entails_B	B_entails_A	A close-up of a young girl with a pink shirt laying on grass.	A close-up of a young girl with a pink shirt laying on grass.	FLICKR	FLICKR	TEST	A:dyed,
1074	The young girl with a pink shirt is peacefully lying on the grass	The young girl with a pink shirt isn't peacefully lying on the grass	CONTRADICTION	4.5	A_contradicts_B	B_contradicts_A	A close-up of a young girl with a pink shirt laying on grass.	A close-up of a young girl with a pink shirt laying on grass.	FLICKR	FLICKR	TRAIN	A:is,B:isn't,
1082	A dog of large size is running on the grass with a tennis ball in its mouth	A large dog is running on the grass with a tennis ball in its mouth	ENTAILMENT	4.7	A_entails_B	B_entails_A	A large dog running on grass with a tennis ball in his mouth.	A large dog running on grass with a tennis ball in his mouth.	FLICKR	FLICKR	TRAIN	A:of,A:size,
1083	There is no large dog running on the grass with a tennis ball in its mouth	A large dog is running on the grass with a tennis ball in its mouth	CONTRADICTION	3.5	A_contradicts_B	B_contradicts_A	A large dog running on grass with a tennis ball in his mouth.	A large dog running on grass with a tennis ball in his mouth.	FLICKR	FLICKR	TRAIN	A:There,A:no,
1098	A woman is riding a brown horse	A woman is riding a horse	ENTAILMENT	4.4	A_entails_B	B_neutral_A	A woman is riding a horse.	A woman is riding a horse.	SEMEVAL	SEMEVAL	TEST	A:brown,
1099	There is no woman riding a horse	A woman is riding a horse	CONTRADICTION	2.8	A_contradicts_B	B_contradicts_A	A woman is riding a horse.	A woman is riding a horse.	SEMEVAL	SEMEVAL	TRAIN	A:There,A:no,
1106	A man is opening a small package that contains headphones	A man is opening a package that contains headphones	ENTAILMENT	4.3	A_entails_B	B_neutral_A	A man is opening a package containing headphones.	A man is opening a package containing headphones.	SEMEVAL	SEMEVAL	TEST	A:small,
1121	A dog is riding a skateboard	An animal is riding a skateboard	ENTAILMENT	4.5	A_entails_B	B_neutral_A	A dog is riding a skateboard.	A dog rides a skateboard.	SEMEVAL	SEMEVAL	TEST	A:dog,B:animal,
1122	There is no dog riding a skateboard	A dog is riding a skateboard	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	A dog is riding a skateboard.	A dog rides a skateboard.	SEMEVAL	SEMEVAL	TRAIN	A:There,A:no,
1126	A sea turtle is hunting for fish	A sea turtle is hunting for food	ENTAILMENT	4.5	A_entails_B	B_neutral_A	A sea turtle is hunting for fish.	A sea turtle is hunting for fish.	SEMEVAL	SEMEVAL	TEST	A:fish,B:food,
1127	A sea turtle is not hunting for fish	A sea turtle is hunting for fish	CONTRADICTION	3.4	A_contradicts_B	B_contradicts_A	A sea turtle is hunting for fish.	A sea turtle is hunting for fish.	SEMEVAL	SEMEVAL	TEST	A:not,
1128	A fish is hunting for a turtle in the sea	A sea turtle is hunting for fish	NEUTRAL	3.9	A_neutral_B	B_neutral_A	A sea turtle is hunting for fish.	A sea turtle is hunting for fish.	SEMEVAL	SEMEVAL	TRAIN	A:in,
1129	The turtle is following the red fish	The turtle is following the fish	ENTAILMENT	4.6	A_entails_B	B_neutral_A	The turtle followed the fish.	The turtle followed the fish.	SEMEVAL	SEMEVAL	TRAIN	A:red,
1130	The turtle is following the fish	The turtle isn't following the fish	CONTRADICTION	4	A_contradicts_B	B_contradicts_A	The turtle followed the fish.	The turtle followed the fish.	SEMEVAL	SEMEVAL	TEST	A:is,B:isn't,
1131	The turtle is following the fish	The fish is following the turtle	CONTRADICTION	3.8	A_contradicts_B	B_contradicts_A	The turtle followed the fish.	The turtle followed the fish.	SEMEVAL	SEMEVAL	TEST	
1140	There is no man driving the car	A man is driving a car	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	A man is driving a car.	A man is driving a car.	SEMEVAL	SEMEVAL	TEST	A:There,A:no,
1141	A woman is dipping a prawn in batter	A woman is dipping a shrimp in batter	ENTAILMENT	4.4	A_entails_B	B_entails_A	A woman dips a shrimp in batter.	A woman dips a shrimp in batter.	SEMEVAL	SEMEVAL	TEST	A:prawn,B:shrimp,
1142	There is no woman dipping a shrimp in batter	A woman is dipping a shrimp in batter	CONTRADICTION	4.1	A_contradicts_B	B_contradicts_A	A woman dips a shrimp in batter.	A woman dips a shrimp in batter.	SEMEVAL	SEMEVAL	TEST	A:There,A:no,
1148	A man is playing a guitar under a windows	A man is playing a guitar	ENTAILMENT	4.5	A_entails_B	B_neutral_A	A man is playing a guitar.	A man is playing a guitar.	SEMEVAL	SEMEVAL	TEST	A:under,A:windows,
1149	There is no man playing a guitar	A man is playing a guitar	CONTRADICTION	2.8	A_contradicts_B	B_contradicts_A	A man is playing a guitar.	A man is playing a guitar.	SEMEVAL	SEMEVAL	TRAIN	A:There,A:no,
1150	A man is playing a piano at a concert	A man is playing a piano	ENTAILMENT	4.5	A_entails_B	B_neutral_A	A man is playing a piano.	A man is playing a piano.	SEMEVAL	SEMEVAL	TEST	A:at,A:concert,
1151	A man is playing a piano	There is no man playing a piano	CONTRADICTION	3.9	A_contradicts_B	B_contradicts_A	A man is playing a piano.	A man is playing a piano.	SEMEVAL	SEMEVAL	TEST	B:There,B:no,
1156	A man is playing a piano	A man is playing a guitar	NEUTRAL	2.7	A_neutral_B	B_neutral_A	A man is playing a guitar.	A man is playing a piano.	SEMEVAL	SEMEVAL	TEST	A:piano,B:guitar,
1157	A woman is adding ingredients to a big bowl	A woman is adding ingredients to a bowl	ENTAILMENT	4.6	A_entails_B	B_neutral_A	A woman is adding ingredients to a bowl.	A woman is adding ingredients to a bowl.	SEMEVAL	SEMEVAL	TRAIN	A:big,
1159	A woman is cracking some eggs into a bowl	A woman is cracking some eggs into a container	ENTAILMENT	4.6	A_entails_B	B_neutral_A	A woman is cracking three eggs into a bowl.	A woman is cracking three eggs into a bowl.	SEMEVAL	SEMEVAL	TEST	A:bowl,B:container,
1160	A woman is cracking some eggs into a bowl	A woman is cracking some eggs outside a bowl	NEUTRAL	3.6	A_neutral_B	B_neutral_A	A woman is cracking three eggs into a bowl.	A woman is cracking three eggs into a bowl.	SEMEVAL	SEMEVAL	TEST	A:into,B:outside,
1167	There is no woman slicing a carrot	A woman is slicing a carrot	CONTRADICTION	4.1	A_contradicts_B	B_contradicts_A	A woman is slicing carrot.	A woman is slicing carrot.	SEMEVAL	SEMEVAL	TRAIN	A:There,A:no,
1169	There is no woman slicing a potato	A woman is slicing a potato	CONTRADICTION	3.9	A_contradicts_B	B_contradicts_A	A woman is slicing a potato.	A woman is slicing a potato.	SEMEVAL	SEMEVAL	TRAIN	A:There,A:no,
1174	A woman is slicing a potato	A woman is slicing a carrot	NEUTRAL	3.2	A_neutral_B	B_neutral_A	A woman is slicing carrot.	A woman is slicing a potato.	SEMEVAL	SEMEVAL	TEST	A:potato,B:carrot,
1176	A woman is not boiling shrimps	A woman is boiling shrimps	CONTRADICTION	3.185	A_contradicts_B	B_contradicts_A	A woman is boiling shrimp.	A woman is boiling shrimp.	SEMEVAL	SEMEVAL	TEST	A:not,
1177	A woman is combing her hair	A woman is arranging her hair	NEUTRAL	4.1	A_neutral_B	B_neutral_A	A woman is combing her hair.	A woman is combing her hair.	SEMEVAL	SEMEVAL	TRIAL	A:combing,B:arranging,
1178	A woman is combing her hair	There is no woman combing her hair	CONTRADICTION	3.6	A_contradicts_B	B_contradicts_A	A woman is combing her hair.	A woman is combing her hair.	SEMEVAL	SEMEVAL	TRIAL	B:There,B:no,
1184	A man and a woman are hiking through a wooded area	A man and a woman are walking through a wooded area	ENTAILMENT	4.5	A_entails_B	B_entails_A	A man and woman are walking arm in arm through a wooded area.	A man and woman are walking arm in arm through a wooded area.	SEMEVAL	SEMEVAL	TRAIN	A:hiking,B:walking,
